Date,Price,Growth,Total Savings,UP,Buy,Total Savings Invested,Total Savings Left,Total Savings Left in UPs,Order,UPs,Montante Investido,Montante Total
2018-10-11,6592.2869236309825,340.3561668619477,47050,0.051629452844640766,False,46960.0,90.0,0.013652318390054034,0.0,44.814242846926895,295428.3471122195,295518.3471122195
2018-10-12,6830.296445811913,352.64446826396363,47060,0.051629452844640766,False,46960.0,100.0,0.014640652978000147,0.0,44.814242846926895,306094.5636391167,306194.5636391167
2018-10-15,6731.007258453281,347.5182218472484,47070,0.051629452844640766,False,46960.0,110.0,0.01634227921264743,0.0,44.814242846926895,301644.99388475297,301754.99388475297
2018-10-16,7113.364842200144,367.25913468709786,47080,0.051629452844640766,False,46960.0,120.0,0.016869653484958086,0.0,44.814242846926895,318780.0594971491,318900.0594971491
2018-10-17,7116.7796776118375,367.4354407709581,47090,0.051629452844640766,False,46960.0,130.0,0.0182666888521163,0.0,44.814242846926895,318933.092760571,319063.092760571
2018-10-18,6849.660673725545,353.6442327559033,47100,0.051629452844640766,False,46960.0,140.0,0.020438968683079844,0.0,44.814242846926895,306962.3568513815,307102.3568513815
2018-10-19,6839.653302545683,353.1275576574738,47110,0.051629452844640766,False,46960.0,150.0,0.021930936169552745,0.0,44.814242846926895,306513.8840890678,306663.8840890678
2018-10-22,6759.666352870125,348.9978752110129,47120,0.051629452844640766,False,46960.0,160.0,0.02366980730225904,0.0,44.814242846926895,302929.3295017224,303089.3295017224
2018-10-23,6670.331555255103,344.38556849016265,47130,0.051629452844640766,False,46960.0,170.0,0.025485989503185716,0.0,44.814242846926895,298925.85818672174,299095.85818672174
2018-10-24,6145.267612062149,317.2768043946609,47140,0.051629452844640766,False,46960.0,180.0,0.029290831801480805,0.0,44.814242846926895,275395.51512630767,275575.51512630767
2018-10-25,6431.474385721021,332.05350351909834,47150,0.051629452844640766,False,46960.0,190.0,0.029542215144607073,0.0,44.814242846926895,288221.65498549177,288411.65498549177
2018-10-26,6137.850197609357,316.89384734494126,47160,0.051629452844640766,False,46960.0,200.0,0.03258469880511232,0.0,44.814242846926895,275063.1093137239,275263.1093137239
2018-10-29,6049.417249591506,312.3281026253411,47170,0.051629452844640766,False,46960.0,210.0,0.034714087545239254,0.0,44.814242846926895,271100.05370558234,271310.05370558234
2018-10-30,6282.107230678881,324.34175903131205,47180,0.051629452844640766,False,46960.0,220.0,0.03502009627050341,0.0,44.814242846926895,281527.8790260788,281747.8790260788
2018-10-31,6456.432062416512,333.34205471116,47190,0.051629452844640766,True,46960.0,230.0,0.03562339040766049,44.79823678448991,44.84986623733455,289570.1143698186,289800.1143698186
2018-11-01,6635.629178198454,342.59390375031944,47200,0.051629452844640766,False,47190.0,10.0,0.0015070160992201435,0.0,44.84986623733455,297607.0810427549,297617.0810427549
2018-11-02,6533.086538389986,337.29968336376317,47210,0.051629452844640766,False,47190.0,20.0,0.003061340131111871,0.0,44.84986623733455,293008.0573637219,293028.0573637219
2018-11-05,6626.885518699724,342.14247339454016,47220,0.051629452844640766,False,47190.0,30.0,0.004527013468898187,0.0,44.84986623733455,297214.92908381205,297244.92908381205
2018-11-06,6735.865319942741,347.7690409038348,47230,0.051629452844640766,False,47190.0,40.0,0.005938361012292334,0.0,44.84986623733455,302102.6585921326,302142.6585921326
2018-11-07,7110.913839111852,367.13259073872877,47240,0.051629452844640766,False,47190.0,50.0,0.007031445061953523,0.0,44.84986623733455,318923.53450937767,318973.53450937767
2018-11-08,7077.532711468871,365.40914138318453,47250,0.051629452844640766,False,47190.0,60.0,0.008477530581069911,0.0,44.84986623733455,317426.39539973857,317486.39539973857
2018-11-09,6897.524588980794,356.11542051153407,47260,0.051629452844640766,False,47190.0,70.0,0.010148568388118423,0.0,44.84986623733455,309353.0551845146,309423.0551845146
2018-11-12,6562.586451810007,338.8227477526031,47270,0.051629452844640766,False,47190.0,80.0,0.012190315600023136,0.0,44.84986623733455,294331.12453462277,294411.12453462277
2018-11-13,6530.825567675353,337.1829506828689,47280,0.051629452844640766,False,47190.0,90.0,0.013780799849479901,0.0,44.84986623733455,292906.6531296041,292996.6531296041
2018-11-14,6414.501062797254,331.1771801435889,47290,0.051629452844640766,False,47190.0,100.0,0.015589677049081619,0.0,44.84986623733455,287689.5146456972,287789.5146456972
2018-11-15,6588.340309841142,340.1524053513892,47300,0.051629452844640766,False,47190.0,110.0,0.016696162436492648,0.0,44.84986623733455,295486.1816224145,295596.1816224145
2018-11-16,6633.167110447413,342.46678853946673,47310,0.051629452844640766,False,47190.0,120.0,0.018090905596362384,0.0,44.84986623733455,297496.6576334534,297616.6576334534
2018-11-19,6341.554657135184,327.41099713227305,47320,0.051629452844640766,False,47190.0,130.0,0.02049970504531264,0.0,44.84986623733455,284417.878109259,284547.878109259
2018-11-20,6036.396772868257,311.65586253634336,47330,0.051629452844640766,False,47190.0,140.0,0.0231926437687557,0.0,44.84986623733455,270731.58781861933,270871.58781861933
2018-11-21,6089.926369466297,314.4195663196945,47340,0.051629452844640766,False,47190.0,150.0,0.02463083966861582,0.0,44.84986623733455,273132.38306577987,273282.38306577987
2018-11-23,5984.140815105499,308.95791602917956,47350,0.051629452844640766,False,47190.0,160.0,0.026737338733092503,0.0,44.84986623733455,268387.9151028558,268547.9151028558
2018-11-26,6235.049173699835,321.912177297552,47360,0.051629452844640766,False,47190.0,170.0,0.02726522201574285,0.0,44.84986623733455,279641.1214236409,279811.1214236409
2018-11-27,6289.642659923062,324.73080912013864,47370,0.051629452844640766,False,47190.0,180.0,0.028618477985552497,0.0,44.84986623733455,282089.6319781824,282269.6319781824
2018-11-28,6666.278720905765,344.1763228702364,47380,0.051629452844640766,False,47190.0,190.0,0.02850165856464282,0.0,44.84986623733455,298981.70893341326,299171.70893341326
2018-11-29,6628.369571229602,342.2190942146505,47390,0.051629452844640766,False,47190.0,200.0,0.03017333265002283,0.0,44.84986623733455,297281.48864126625,297481.48864126625
2018-11-30,6733.231079261219,347.63303649878674,47400,0.051629452844640766,True,47190.0,210.0,0.03118859244959131,44.8294253769395,44.88105482978414,302194.5132499294,302404.5132499294
2018-12-03,6965.369597143571,359.61822116121846,47410,0.051629452844640766,False,47400.0,10.0,0.001435673995548047,0.0,44.88105482978414,312613.1347991121,312623.1347991121
2018-12-04,6378.578395521676,329.3225124874307,47420,0.051629452844640766,False,47400.0,20.0,0.0031354948955462808,0.0,44.88105482978414,286277.3267054849,286297.3267054849
2018-12-06,6353.161837930324,328.0102695257949,47430,0.051629452844640766,False,47400.0,30.0,0.0047220582074410265,0.0,44.88105482978414,285136.60479064303,285166.60479064303
