Date,S&P 500,DD,<10,Shade
1971-08-23,99.25,-5.2686807482414055,0,Same
1971-08-24,100.4000015258789,-4.171036801762373,0,Same
1971-08-25,100.41000366210938,-4.161490045485817,0,Same
1971-08-26,100.23999786376953,-4.323755774021654,0,Same
1971-08-27,100.4800033569336,-4.094677315632733,0,Same
1971-08-30,99.5199966430664,-5.01097658510562,0,Same
1971-08-31,99.02999877929688,-5.478665694077223,0,Same
1971-09-01,99.06999969482422,-5.440485951012397,0,Same
1971-09-02,99.29000091552734,-5.2305010051765795,0,Same
1971-09-03,100.69000244140625,-3.8942391260734732,0,Same
1971-09-07,101.1500015258789,-3.4551830038901388,0,Same
1971-09-08,101.33999633789062,-3.2738383268839932,0,Same
1971-09-09,100.80000305175781,-3.7892466531555646,0,Same
1971-09-10,100.41999816894531,-4.151950571250662,0,Same
1971-09-13,100.06999969482422,-4.486014220516088,0,Same
1971-09-14,99.33999633789062,-5.182781787876611,0,Same
1971-09-15,99.7699966430664,-4.772358652481545,0,Same
1971-09-16,99.66000366210938,-4.877343843358051,0,Same
1971-09-17,99.95999908447266,-4.591006693433997,0,Same
1971-09-20,99.68000030517578,-4.858257612846339,0,Same
1971-09-21,99.33999633789062,-5.182781787876611,0,Same
1971-09-22,98.47000122070312,-6.013167532901898,0,Same
1971-09-23,98.37999725341797,-6.099073775308095,0,Same
1971-09-24,98.1500015258789,-6.3185981953790655,0,Same
1971-09-27,97.62000274658203,-6.824467047415483,0,Same
1971-09-28,97.87999725341797,-6.576309640556255,0,Same
1971-09-29,97.9000015258789,-6.557216128003141,0,Same
1971-09-30,98.33999633789062,-6.137253518372921,0,Same
1971-10-01,98.93000030517578,-5.574111410718563,0,Same
1971-10-04,99.20999908447266,-5.306860491306232,0,Same
1971-10-05,99.11000061035156,-5.402306207947571,0,Same
1971-10-06,99.81999969482422,-4.7246321531401625,0,Same
1971-10-07,100.0199966430664,-4.53374071985746,0,Same
1971-10-08,99.36000061035156,-5.163688275323497,0,Same
1971-10-11,99.20999908447266,-5.306860491306232,0,Same
1971-10-12,99.56999969482422,-4.963250085764248,0,Same
1971-10-13,99.02999877929688,-5.478665694077223,0,Same
1971-10-14,98.12999725341797,-6.337691707932169,0,Same
1971-10-15,97.79000091552734,-6.6622086009210495,0,Same
1971-10-18,97.3499984741211,-7.082178492592672,0,Same
1971-10-19,97.0,-7.416242141858098,0,Same
1971-10-20,95.6500015258789,-8.704777521619834,0,Same
1971-10-21,95.5999984741211,-8.752504020961215,0,Same
1971-10-22,95.56999969482422,-8.781137007749473,0,Same
1971-10-25,95.0999984741211,-9.229739886209366,0,Same
1971-10-26,94.73999786376953,-9.573350291751348,0,Same
1971-10-27,93.79000091552734,-10.480095522906286,1,Turn
1971-10-28,93.95999908447266,-10.31783707641184,1,Same
1971-10-29,94.2300033569336,-10.060125631234651,1,Same
1971-11-01,92.80000305175781,-11.425020497126038,1,Same
1971-11-02,93.18000030517578,-11.062323861072343,1,Turn
1971-11-03,94.91000366210938,-9.41108456321551,0,Same
1971-11-04,94.79000091552734,-9.525623792409977,0,Same
1971-11-05,94.45999908447266,-9.84060121116369,0,Same
1971-11-08,94.38999938964844,-9.907413941016774,0,Same
1971-11-09,94.45999908447266,-9.84060121116369,0,Same
1971-11-10,93.41000366210938,-10.842792158959968,1,Turn
1971-11-11,92.12000274658203,-12.074061565145177,1,Same
1971-11-12,92.12000274658203,-12.074061565145177,1,Same
1971-11-15,91.80999755859375,-12.369952753387192,1,Same
1971-11-16,92.70999908447266,-11.510926739532234,1,Same
1971-11-17,92.8499984741211,-11.377301279826057,1,Same
1971-11-18,92.12999725341797,-12.064522090910025,1,Same
1971-11-19,91.61000061035156,-12.560844186669884,1,Same
1971-11-22,90.79000091552734,-13.343510714395201,1,Same
1971-11-23,90.16000366210938,-13.94482528307297,1,Same
1971-11-24,90.33000183105469,-13.782566836578535,1,Same
1971-11-26,91.94000244140625,-12.24586676791617,1,Same
1971-11-29,93.41000366210938,-10.842792158959968,1,Same
1971-11-30,93.98999786376953,-10.289204089623583,1,Turn
1971-12-01,95.44000244140625,-8.905215711179093,0,Same
1971-12-02,95.83999633789062,-8.523432844613687,0,Same
1971-12-03,97.05999755859375,-7.358976168281572,0,Same
1971-12-06,96.51000213623047,-7.883931250829701,0,Same
1971-12-07,96.87000274658203,-7.540320845287718,0,Same
1971-12-08,96.91999816894531,-7.492601627987739,0,Same
1971-12-09,96.95999908447266,-7.454421884922924,0,Same
1971-12-10,97.69000244140625,-6.7576543175624,0,Same
1971-12-13,97.97000122070312,-6.4904033981500575,0,Same
1971-12-14,97.66999816894531,-6.776747830115504,0,Same
1971-12-15,98.54000091552734,-5.9463548030488145,0,Same
1971-12-16,99.73999786376953,-4.800991639269803,0,Same
1971-12-17,100.26000213623047,-4.30466226146854,0,Same
1971-12-20,101.55000305175781,-3.073392855283341,0,Same
1971-12-21,101.80000305175781,-2.8347749226592556,0,Same
1971-12-22,101.18000030517578,-3.4265500171018703,0,Same
1971-12-23,100.73999786376953,-3.8465199087734936,0,Same
1971-12-27,100.94999694824219,-3.6460817192142447,0,Same
1971-12-28,101.94999694824219,-2.6916099887179357,0,Same
1971-12-29,102.20999908447266,-2.443445299817304,0,Same
1971-12-30,101.77999877929688,-2.85386843521237,0,Same
1971-12-31,102.08999633789062,-2.5579845290117587,0,Same
1972-01-03,101.66999816894531,-2.9588609081302786,0,Same
1972-01-04,102.08999633789062,-2.5579845290117587,0,Same
1972-01-05,103.05999755859375,-1.632145785303718,0,Same
1972-01-06,103.51000213623047,-1.2026291373555376,0,Same
1972-01-07,103.47000122070312,-1.2408088804203632,0,Same
1972-01-10,103.31999969482422,-1.3839810964030863,0,Same
1972-01-11,103.6500015258789,-1.0690036776493717,0,Same
1972-01-12,103.58999633789062,-1.1262769332673006,0,Same
1972-01-13,102.98999786376953,-1.698958515156801,0,Same
1972-01-14,103.38999938964844,-1.3171683665500034,0,Same
1972-01-17,103.69999694824219,-1.021284460349392,0,Same
1972-01-18,104.05000305175781,-0.6872135290425629,0,Same
1972-01-19,103.87999725341797,-0.8494792575784005,0,Same
1972-01-20,103.87999725341797,-0.8494792575784005,0,Same
1972-01-21,103.6500015258789,-1.0690036776493717,0,Same
1972-01-24,102.56999969482422,-2.099834894275321,0,Same
1972-01-25,102.69999694824219,-1.975756190845701,0,Same
1972-01-26,102.5,-2.166647624128404,0,Same
1972-01-27,103.5,-1.2121758936320948,0,Same
1972-01-28,104.16000366210938,-0.5822210561246544,0,Same
1972-01-31,103.94000244140625,-0.7922060019604715,0,Same
1972-02-01,104.01000213623047,-0.7253932721073886,0,Same
1972-02-02,104.68000030517578,-0.08589896036479416,0,Same
1972-02-03,104.63999938964844,-0.1240787034296198,0,Same
1972-02-04,104.86000061035156,0.0,0,Same
1972-02-07,104.54000091552734,-0.30516850368264015,0,Same
1972-02-08,104.73999786376953,-0.11444091730262729,0,Same
1972-02-09,105.55000305175781,0.0,0,Same
1972-02-10,105.58999633789062,0.0,0,Same
1972-02-11,105.08000183105469,-0.4829950985166698,0,Same
1972-02-14,104.58999633789062,-0.9470594134694088,0,Same
1972-02-15,105.02999877929688,-0.5303509593860944,0,Same
1972-02-16,105.62000274658203,0.0,0,Same
1972-02-17,105.58999633789062,-0.02840977836688907,0,Same
1972-02-18,105.27999877929688,-0.32191247722359595,0,Same
1972-02-22,105.29000091552734,-0.3124425511012996,0,Same
1972-02-23,105.37999725341797,-0.22723488631213318,0,Same
1972-02-24,105.44999694824219,-0.16095985033037774,0,Same
1972-02-25,106.18000030517578,0.0,0,Same
1972-02-28,106.19000244140625,0.0,0,Same
1972-02-29,106.56999969482422,0.0,0,Same
1972-03-01,107.3499984741211,0.0,0,Same
1972-03-02,107.31999969482422,-0.027944834395232654,0,Same
1972-03-03,107.94000244140625,0.0,0,Same
1972-03-06,108.7699966430664,0.0,0,Same
1972-03-07,108.87000274658203,0.0,0,Same
1972-03-08,108.95999908447266,0.0,0,Same
1972-03-09,108.94000244140625,-0.01835227903306258,0,Same
1972-03-10,108.37999725341797,-0.5323071181425387,0,Same
1972-03-13,107.33000183105469,-1.4959593126962933,0,Same
1972-03-14,107.61000061035156,-1.2389853941486284,0,Same
1972-03-15,107.75,-1.110498434874796,0,Same
1972-03-16,107.5,-1.339940433865805,0,Same
1972-03-17,107.91999816894531,-0.9544795560442965,0,Same
1972-03-20,107.58999633789062,-1.257344675195815,0,Same
1972-03-21,106.69000244140625,-2.083330269952155,0,Same
1972-03-22,106.83999633789062,-1.9456706721688533,0,Same
1972-03-23,107.75,-1.110498434874796,0,Same
1972-03-24,107.5199966430664,-1.3215881548327424,0,Same
1972-03-27,107.30000305175781,-1.5234912322529603,0,Same
1972-03-28,107.16999816894531,-1.6428055530173236,0,Same
1972-03-29,106.48999786376953,-2.2668880703534344,0,Same
1972-03-30,107.19999694824219,-1.6152736334606677,0,Same
1972-04-03,107.4800033569336,-1.3582927128988675,0,Same
1972-04-04,108.12000274658203,-0.7709217556430059,0,Same
1972-04-05,109.0,0.0,0,Same
1972-04-06,109.52999877929688,0.0,0,Same
1972-04-07,109.62000274658203,0.0,0,Same
1972-04-10,109.44999694824219,-0.15508647516900842,0,Same
1972-04-11,109.76000213623047,0.0,0,Same
1972-04-12,110.18000030517578,0.0,0,Same
1972-04-13,109.91000366210938,-0.2450505012875026,0,Same
1972-04-14,109.83999633789062,-0.3085895501392377,0,Same
1972-04-17,109.51000213623047,-0.6080941796057004,0,Same
1972-04-18,109.7699966430664,-0.372121674508763,0,Same
1972-04-19,109.19999694824219,-0.8894566656554637,0,Same
1972-04-20,109.04000091552734,-1.0346699822934013,0,Same
1972-04-21,108.88999938964844,-1.170812227223006,0,Same
1972-04-24,108.19000244140625,-1.8061334709181809,0,Same
1972-04-25,107.12000274658203,-2.777271328842068,0,Same
1972-04-26,106.88999938964844,-2.986023694331752,0,Same
1972-04-27,107.05000305175781,-2.8408034532115822,0,Same
1972-04-28,107.66999816894531,-2.2780923300764977,0,Same
1972-05-01,106.69000244140625,-3.1675420712497404,0,Same
1972-05-02,106.08000183105469,-3.7211821226764807,0,Same
1972-05-03,105.98999786376953,-3.802870239427125,0,Same
1972-05-04,106.25,-3.566890809847967,0,Same
1972-05-05,106.62999725341797,-3.2220031239109104,0,Same
1972-05-08,106.13999938964844,-3.6667279944975317,0,Same
1972-05-09,104.73999786376953,-4.937377406370091,0,Same
1972-05-10,105.41999816894531,-4.320205230573837,0,Same
1972-05-11,105.7699966430664,-4.002544608726244,0,Same
1972-05-12,106.37999725341797,-3.4489045572995036,0,Same
1972-05-15,106.86000061035156,-3.0132507584212265,0,Same
1972-05-16,106.66000366210938,-3.194769135339215,0,Same
1972-05-17,106.88999938964844,-2.986023694331752,0,Same
1972-05-18,107.94000244140625,-2.033034904306774,0,Same
1972-05-19,108.9800033569336,-1.0891241104723615,0,Same
1972-05-22,109.69000244140625,-0.44472487058662136,0,Same
1972-05-23,109.77999877929688,-0.36304367831819784,0,Same
1972-05-24,110.30999755859375,0.0,0,Same
1972-05-25,110.45999908447266,0.0,0,Same
1972-05-26,110.66000366210938,0.0,0,Same
1972-05-30,110.3499984741211,-0.28014203662495296,0,Same
1972-05-31,109.52999877929688,-1.0211502308122733,0,Same
1972-06-01,109.69000244140625,-0.8765599029482596,0,Same
1972-06-02,109.7300033569336,-0.8404123209822534,0,Same
1972-06-05,108.81999969482422,-1.6627542982046606,0,Same
1972-06-06,108.20999908447266,-2.2139928579051893,0,Same
1972-06-07,107.6500015258789,-2.7200452165366373,0,Same
1972-06-08,107.27999877929688,-3.0544051788874427,0,Same
1972-06-09,106.86000061035156,-3.433944447861026,0,Same
1972-06-12,107.01000213623047,-3.2983927391000867,0,Same
1972-06-13,107.55000305175781,-2.810410724228496,0,Same
1972-06-14,108.38999938964844,-2.0513321862813183,0,Same
1972-06-15,108.44000244140625,-2.0061459852122376,0,Same
1972-06-16,108.36000061035156,-2.07844114914425,0,Same
1972-06-19,108.11000061035156,-2.304358365597048,0,Same
1972-06-20,108.55999755859375,-1.8977101337605329,0,Same
1972-06-21,108.79000091552734,-1.6898632610675812,0,Same
1972-06-22,108.68000030517578,-1.7892673878625254,0,Same
1972-06-23,108.2699966430664,-2.159774932179337,0,Same
1972-06-26,107.4800033569336,-2.8736672690574228,0,Same
1972-06-27,107.37000274658203,-2.973071395852356,0,Same
1972-06-28,107.0199966430664,-3.289361014443315,0,Same
1972-06-29,106.81999969482422,-3.470092029827032,0,Same
1972-06-30,107.13999938964844,-3.1809182685453075,0,Same
1972-07-03,107.48999786376953,-2.864635544400651,0,Same
1972-07-05,108.0999984741211,-2.3133969847001223,0,Same
1972-07-06,109.04000091552734,-1.4639460446147945,0,Same
1972-07-07,108.69000244140625,-1.7802287687594398,0,Same
1972-07-10,108.11000061035156,-2.304358365597048,0,Same
1972-07-11,107.31999969482422,-3.0182575969214365,0,Same
1972-07-12,106.88999938964844,-3.406835484998094,0,Same
1972-07-13,106.27999877929688,-3.958074044698623,0,Same
1972-07-14,106.80000305175781,-3.4881623735868783,0,Same
1972-07-17,105.87999725341797,-4.31954296991236,0,Same
1972-07-18,105.83000183105469,-4.364722276535138,0,Same
1972-07-19,106.13999938964844,-4.084587134356488,0,Same
1972-07-20,105.80999755859375,-4.382799514741286,0,Same
1972-07-21,106.66000366210938,-3.614675463244743,0,Same
1972-07-24,107.91999816894531,-2.4760576563239822,0,Same
1972-07-25,107.5999984741211,-2.765231417605718,0,Same
1972-07-26,107.52999877929688,-2.828487962434645,0,Same
1972-07-27,107.27999877929688,-3.0544051788874427,0,Same
1972-07-28,107.37999725341797,-2.964039671195584,0,Same
1972-07-31,107.38999938964844,-2.9550010520925096,0,Same
1972-08-01,108.4000015258789,-2.042293567178244,0,Same
1972-08-02,109.29000091552734,-1.2380288281619967,0,Same
1972-08-03,110.13999938964844,-0.4699116711117446,0,Same
1972-08-04,110.43000030517578,-0.20784687269294055,0,Same
1972-08-07,110.61000061035156,-0.04518620106908067,0,Same
1972-08-08,110.69000244140625,0.0,0,Same
1972-08-09,110.86000061035156,0.0,0,Same
1972-08-10,111.05000305175781,0.0,0,Same
1972-08-11,111.94999694824219,0.0,0,Same
1972-08-14,112.55000305175781,0.0,0,Same
1972-08-15,112.05999755859375,-0.43536693014457617,0,Same
1972-08-16,111.66000366210938,-0.7907590986373947,0,Same
1972-08-17,111.33999633789062,-1.0750836793054108,0,Same
1972-08-18,111.76000213623047,-0.7019110565141928,0,Same
1972-08-21,111.72000122070312,-0.7374516290976851,0,Same
1972-08-22,112.41000366210938,-0.12438861470670526,0,Same
1972-08-23,112.26000213623047,-0.25766406722705915,0,Same
1972-08-24,111.0199966430664,-1.3594014813023247,0,Same
1972-08-25,110.66999816894531,-1.6703730180690934,0,Same
1972-08-28,110.2300033569336,-2.0613057591454154,0,Same
1972-08-29,110.41000366210938,-1.9013765718552067,0,Same
1972-08-30,110.56999969482422,-1.7592210601922953,0,Same
1972-08-31,111.08999633789062,-1.2972071739489666,0,Same
1972-09-01,111.51000213623047,-0.9240345511577486,0,Same
1972-09-05,111.2300033569336,-1.172811780571159,0,Same
1972-09-06,110.55000305175781,-1.7769879571484903,0,Same
1972-09-07,110.29000091552734,-2.007998289605706,0,Same
1972-09-08,110.1500015258789,-2.132386904312411,0,Same
1972-09-11,109.51000213623047,-2.70102250830625,0,Same
1972-09-12,108.47000122070312,-3.6250570594639986,0,Same
1972-09-13,108.9000015258789,-3.243004377530223,0,Same
1972-09-14,108.93000030517578,-3.2163506427603683,0,Same
1972-09-15,108.80999755859375,-3.3229723605108785,0,Same
1972-09-18,108.61000061035156,-3.5006684447572822,0,Same
1972-09-19,108.55000305175781,-3.553975914296992,0,Same
1972-09-20,108.5999984741211,-3.509555282570942,0,Same
1972-09-21,108.43000030517578,-3.660597632047491,0,Same
1972-09-22,108.5199966430664,-3.5806364277379377,0,Same
1972-09-25,108.05000305175781,-3.9982229035841144,0,Same
1972-09-26,108.12000274658203,-3.936028596230756,0,Same
1972-09-27,109.66000366210938,-2.567747055785885,0,Same
1972-09-28,110.3499984741211,-1.9546908200660074,0,Same
1972-09-29,110.55000305175781,-1.7769879571484903,0,Same
1972-10-02,110.16000366210938,-2.1235000664987624,0,Same
1972-10-03,110.30000305175781,-1.9991114517920572,0,Same
1972-10-04,110.08999633789062,-2.185701152523223,0,Same
1972-10-05,108.88999938964844,-3.2518912153438717,0,Same
1972-10-06,109.62000274658203,-2.6032876283693884,0,Same
1972-10-09,109.9000015258789,-2.354510398955978,0,Same
1972-10-10,109.98999786376953,-2.2745491946464247,0,Same
1972-10-11,109.5,-2.7099093461198986,0,Same
1972-10-12,108.5999984741211,-3.509555282570942,0,Same
1972-10-13,107.91999816894531,-4.113731459148273,0,Same
1972-10-16,106.7699966430664,-5.135500890242872,0,Same
1972-10-17,107.5,-4.486897303268389,0,Same
1972-10-18,108.19000244140625,-3.873834288877409,0,Same
1972-10-19,108.05000305175781,-3.9982229035841144,0,Same
1972-10-20,109.23999786376953,-2.940919678577103,0,Same
1972-10-23,110.3499984741211,-1.9546908200660074,0,Same
1972-10-24,110.80999755859375,-1.5459844033623882,0,Same
1972-10-25,110.72000122070312,-1.6259456076719414,0,Same
1972-10-26,110.98999786376953,-1.3860552160721795,0,Same
1972-10-27,110.62000274658203,-1.7147936497951433,0,Same
1972-10-30,110.58999633789062,-1.7414541632360891,0,Same
1972-10-31,111.58000183105469,-0.8618402438044015,0,Same
1972-11-01,112.66999816894531,0.0,0,Same
1972-11-02,113.2300033569336,0.0,0,Same
1972-11-03,114.22000122070312,0.0,0,Same
1972-11-06,113.9800033569336,-0.21011894694852318,0,Same
1972-11-08,113.3499984741211,-0.761690367084622,0,Same
1972-11-09,113.5,-0.6303635204064628,0,Same
1972-11-10,113.7300033569336,-0.4289947982251574,0,Same
1972-11-13,113.9000015258789,-0.2801608224516583,0,Same
1972-11-14,114.94999694824219,0.0,0,Same
1972-11-15,114.5,-0.39147190969026635,0,Same
1972-11-16,115.12999725341797,0.0,0,Same
1972-11-17,115.48999786376953,0.0,0,Same
1972-11-20,115.52999877929688,0.0,0,Same
1972-11-21,116.20999908447266,0.0,0,Same
1972-11-22,116.9000015258789,0.0,0,Same
1972-11-24,117.2699966430664,0.0,0,Same
1972-11-27,116.72000122070312,-0.46899926503561895,0,Same
1972-11-28,116.47000122070312,-0.6821825234618384,0,Same
1972-11-29,116.5199966430664,-0.6395497752786361,0,Same
1972-11-30,116.66999816894531,-0.5116385190555683,0,Same
1972-12-01,117.37999725341797,0.0,0,Same
1972-12-04,117.7699966430664,0.0,0,Same
1972-12-05,117.58000183105469,-0.1613270080898066,0,Same
1972-12-06,118.01000213623047,0.0,0,Same
1972-12-07,118.5999984741211,0.0,0,Same
1972-12-08,118.86000061035156,0.0,0,Same
1972-12-11,119.12000274658203,0.0,0,Same
1972-12-12,118.66000366210938,-0.3861644340718007,0,Same
1972-12-13,118.55999755859375,-0.4701185150067899,0,Same
1972-12-14,118.23999786376953,-0.7387549215261857,0,Same
1972-12-15,118.26000213623047,-0.7219615434203241,0,Same
1972-12-18,116.9000015258789,-1.863667872327035,0,Same
1972-12-19,116.33999633789062,-2.333786387333825,0,Same
1972-12-20,115.94999694824219,-2.661186807629423,0,Same
1972-12-21,115.11000061035156,-3.366354972943897,0,Same
1972-12-22,115.83000183105469,-2.7619214570759776,0,Same
1972-12-26,116.30000305175781,-2.3673603339512517,0,Same
1972-12-27,116.93000030517578,-1.8384842099653853,0,Same
1972-12-29,118.05000305175781,-0.8982535847489537,0,Same
1973-01-02,119.0999984741211,-0.016793378105850465,0,Same
1973-01-03,119.56999969482422,0.0,0,Same
1973-01-04,119.4000015258789,-0.1421746001331381,0,Same
1973-01-05,119.87000274658203,0.0,0,Same
1973-01-08,119.8499984741211,-0.016688305666623382,0,Same
1973-01-09,119.7300033569336,-0.1167926807713604,0,Same
1973-01-10,119.43000030517578,-0.3670663479807046,0,Same
1973-01-11,120.23999786376953,0.0,0,Same
1973-01-12,119.30000305175781,-0.7817654929408113,0,Same
1973-01-15,118.44000244140625,-1.4970022075371792,0,Same
1973-01-16,118.13999938964844,-1.7465057480293478,0,Same
1973-01-17,118.68000030517578,-1.2974031822266086,0,Same
1973-01-18,118.8499984741211,-1.1560208036790587,0,Same
1973-01-19,118.77999877929688,-1.2142374504420905,0,Same
1973-01-22,118.20999908447266,-1.688289101266316,0,Same
1973-01-23,118.22000122070312,-1.6799706245462787,0,Same
1973-01-24,116.7300033569336,-2.9191571600098665,0,Same
1973-01-26,116.44999694824219,-3.152030092200575,0,Same
1973-01-29,116.01000213623047,-3.5179605810801817,0,Same
1973-01-30,115.83000183105469,-3.6676614363477578,0,Same
1973-01-31,116.02999877929688,-3.5013299727787217,0,Same
1973-02-01,114.76000213623047,-4.557548091233199,0,Same
1973-02-02,114.3499984741211,-4.898535840229923,0,Same
1973-02-05,114.2300033569336,-4.99833218031589,0,Same
1973-02-06,114.44999694824219,-4.815370108445394,0,Same
1973-02-07,113.66000366210938,-5.472383831140126,0,Same
1973-02-08,113.16000366210938,-5.8882188352013305,0,Same
1973-02-09,114.68000030517578,-4.624083214716257,0,Same
1973-02-12,116.05999755859375,-3.4763808877572244,0,Same
1973-02-13,116.77999877929688,-2.877577466686909,0,Same
1973-02-14,115.0999984741211,-4.27478333413811,0,Same
1973-02-15,114.44999694824219,-4.815370108445394,0,Same
1973-02-16,114.9800033569336,-4.374579674224089,0,Same
1973-02-20,115.4000015258789,-4.025279793645941,0,Same
1973-02-21,114.69000244140625,-4.615764737996219,0,Same
1973-02-22,114.44000244140625,-4.8236822400268276,0,Same
1973-02-23,113.16000366210938,-5.8882188352013305,0,Same
1973-02-26,112.19000244140625,-6.6949397583022545,0,Same
1973-02-27,110.9000015258789,-7.767794830196795,0,Same
1973-02-28,111.68000030517578,-7.119093239083485,0,Same
1973-03-01,111.05000305175781,-7.643043059950704,0,Same
1973-03-02,112.27999877929688,-6.620092503237762,0,Same
1973-03-05,112.68000030517578,-6.287423230961076,0,Same
1973-03-06,114.0999984741211,-5.10645334226052,0,Same
1973-03-07,114.44999694824219,-4.815370108445394,0,Same
1973-03-08,114.2300033569336,-4.99833218031589,0,Same
1973-03-09,113.79000091552734,-5.364269014334111,0,Same
1973-03-12,113.86000061035156,-5.30605236757109,0,Same
1973-03-13,114.4800033569336,-4.790414678285293,0,Same
1973-03-14,114.9800033569336,-4.374579674224089,0,Same
1973-03-15,114.12000274658203,-5.089816388820445,0,Same
1973-03-16,113.54000091552734,-5.572186516364718,0,Same
1973-03-19,112.16999816894531,-6.7115767117423175,0,Same
1973-03-20,111.94999694824219,-6.894545128751428,0,Same
1973-03-21,110.48999786376953,-8.10878257919352,0,Same
1973-03-22,108.83999633789062,-9.481039361623223,0,Same
1973-03-23,108.87999725341797,-9.447771799881687,0,Same
1973-03-26,109.83999633789062,-8.649369353500802,0,Same
1973-03-27,111.55999755859375,-7.218895924308077,0,Same
1973-03-28,111.62000274658203,-7.1689914091264795,0,Same
1973-03-29,112.70999908447266,-6.262474145939589,0,Same
1973-03-30,111.5199966430664,-7.2521634860496125,0,Same
1973-04-02,110.18000030517578,-8.36659825126711,0,Same
1973-04-03,109.23999786376953,-9.148370089346535,0,Same
1973-04-04,108.7699966430664,-9.539256008386243,0,Same
1973-04-05,108.5199966430664,-9.74717351041685,0,Same
1973-04-06,109.27999877929688,-9.115102527605002,0,Same
1973-04-09,110.86000061035156,-7.801062391938318,0,Same
1973-04-10,112.20999908447266,-6.6783091500007945,0,Same
1973-04-11,112.68000030517578,-6.287423230961076,0,Same
1973-04-12,112.58000183105469,-6.370588962745593,0,Same
1973-04-13,112.08000183105469,-6.786423966806798,0,Same
1973-04-16,111.44000244140625,-7.3186922643940555,0,Same
1973-04-17,110.94000244140625,-7.73452726845526,0,Same
1973-04-18,111.54000091552734,-7.235526532609537,0,Same
1973-04-19,112.16999816894531,-6.7115767117423175,0,Same
1973-04-23,111.56999969482422,-7.21057744758804,0,Same
1973-04-24,109.98999786376953,-8.524617583254724,0,Same
1973-04-25,108.33999633789062,-9.896874365684427,0,Same
1973-04-26,108.88999938964844,-9.43945332316165,0,Same
1973-04-27,107.2300033569336,-10.820022237172777,1,Turn
1973-04-30,106.97000122070312,-11.036258215923421,1,Same
1973-05-01,107.0999984741211,-10.928143399117406,1,Turn
1973-05-02,108.43000030517578,-9.822020765481332,0,Same
1973-05-03,110.22000122070312,-8.333330689525575,0,Same
1973-05-04,111.0,-7.684629098412277,0,Same
1973-05-07,110.52999877929688,-8.075515017451984,0,Same
1973-05-08,111.25,-7.476711596381669,0,Same
1973-05-09,110.44000244140625,-8.150362272516464,0,Same
1973-05-10,109.54000091552734,-8.898866548854368,0,Same
1973-05-11,108.16999816894531,-10.038256744231965,1,Turn
1973-05-14,105.9000015258789,-11.926144870808852,1,Same
1973-05-15,106.56999969482422,-11.368927488200109,1,Same
1973-05-16,106.43000030517578,-11.48536078172615,1,Same
1973-05-17,105.55999755859375,-12.208915973042556,1,Same
1973-05-18,103.86000061035156,-13.622752448795206,1,Same
1973-05-21,102.7300033569336,-14.562537273723631,1,Same
1973-05-22,103.58000183105469,-13.8556190358473,1,Same
1973-05-23,104.06999969482422,-13.448102508506132,1,Same
1973-05-24,107.13999938964844,-10.894875837375873,1,Same
1973-05-25,107.94000244140625,-10.2295372928225,1,Same
1973-05-29,107.51000213623047,-10.587155650120684,1,Same
1973-05-30,105.91000366210938,-11.917826394088815,1,Same
1973-05-31,104.94999694824219,-12.716235185608316,1,Same
1973-06-01,103.93000030517578,-13.564535802032186,1,Same
1973-06-04,102.97000122070312,-14.362938248413059,1,Same
1973-06-05,104.62000274658203,-12.990681465983368,1,Same
1973-06-06,104.30999755859375,-13.248503483195561,1,Same
1973-06-07,105.83999633789062,-11.97604938599045,1,Same
1973-06-08,107.02999877929688,-10.986360045880428,1,Same
1973-06-11,106.69999694824219,-11.260812671394094,1,Turn
1973-06-12,108.29000091552734,-9.938454059007373,0,Same
1973-06-13,107.5999984741211,-10.512308395056202,1,Turn
1973-06-14,106.4000015258789,-11.510309866747647,1,Same
1973-06-15,105.0999984741211,-12.591483415362227,1,Same
1973-06-18,103.5999984741211,-13.83898842754585,1,Same
1973-06-19,103.98999786376953,-13.51463763198919,1,Same
1973-06-20,104.44000244140625,-13.140382321250943,1,Same
1973-06-21,103.20999908447266,-14.1633392231025,1,Same
1973-06-22,103.69999694824219,-13.75582269576132,1,Same
1973-06-25,102.25,-14.961741669483375,1,Same
1973-06-26,103.30000305175781,-14.088485622899405,1,Same
1973-06-27,103.62000274658203,-13.822351474105776,1,Same
1973-06-28,104.69000244140625,-12.932464819220336,1,Same
1973-06-29,104.26000213623047,-13.290083176518518,1,Same
1973-07-02,102.9000015258789,-14.421154895176091,1,Same
1973-07-03,101.87000274658203,-15.277773988319998,1,Same
1973-07-05,101.77999877929688,-15.352627588523093,1,Same
1973-07-06,101.27999877929688,-15.768462592584298,1,Same
1973-07-09,102.13999938964844,-15.05322587798793,1,Same
1973-07-10,103.5199966430664,-13.905523551028908,1,Same
1973-07-11,105.80000305175781,-12.00931060259337,1,Same
1973-07-12,105.5,-12.258814143085539,1,Same
1973-07-13,104.08999633789062,-13.431471900204672,1,Same
1973-07-16,105.66999816894531,-12.117431764538,1,Same
1973-07-17,105.72000122070312,-12.075845726076428,1,Same
1973-07-18,106.3499984741211,-11.551895905209209,1,Same
1973-07-19,106.55000305175781,-11.385558096501558,1,Same
1973-07-20,107.13999938964844,-10.894875837375873,1,Same
1973-07-23,107.5199966430664,-10.57884351853926,1,Same
1973-07-24,108.13999938964844,-10.063205829253462,1,Turn
1973-07-25,109.63999938964844,-8.81570081706985,0,Same
