"","4Fundos DEF","4Fundos EW","4Fundos AGR"
"2016-04-22",-2.45,-3.68,-5.52
"2016-04-25",-2.66,-3.9,-5.86
"2016-04-26",-2.59,-3.75,-5.81
"2016-04-27",-2.35,-3.43,-5.36
"2016-04-28",-1.81,-2.83,-4.6
"2016-04-29",-1.38,-2.46,-4.22
"2016-05-02",-0.88,-1.67,-3.1
"2016-05-03",-1.12,-2.28,-3.97
"2016-05-04",-1.36,-2.74,-4.65
"2016-05-05",-0.68,-2.06,-3.73
"2016-05-06",0.2,-0.93,-2.15
"2016-05-09",-0.01,-1.13,-2.37
"2016-05-10",-0.48,-1.69,-3.08
"2016-05-11",-0.77,-2.37,-4.21
"2016-05-12",-0.13,-1.56,-3.13
"2016-05-13",0.38,-0.92,-2.25
"2016-05-16",0.1,-1.25,-2.69
"2016-05-17",-0.34,-1.69,-3.22
"2016-05-18",-0.7,-2.18,-3.88
"2016-05-19",-1.52,-3.38,-5.64
"2016-05-20",-1.36,-3.18,-5.35
"2016-05-23",-1.35,-3.1,-5.21
"2016-05-24",-1.14,-2.7,-4.49
"2016-05-25",-0.99,-2.55,-4.34
"2016-05-26",-0.89,-2.42,-4.25
"2016-05-27",-0.88,-2.32,-4.28
"2016-05-30",-0.72,-2.09,-3.92
"2016-05-31",-0.31,-1.38,-2.85
"2016-06-01",-0.32,-1.54,-3.19
"2016-06-02",0.55,-0.54,-1.65
"2016-06-03",0.86,-0.57,-1.99
"2016-06-06",1.2,-0.04,-1.19
"2016-06-07",1.29,-0.07,-1.33
"2016-06-08",1.82,0.69,-0.25
"2016-06-09",2.25,1.2,0.4
"2016-06-10",1.89,0.37,-1.09
"2016-06-13",0.92,-0.89,-2.8
"2016-06-14",0.89,-0.96,-2.87
"2016-06-15",1.39,-0.33,-1.87
"2016-06-16",1.2,-0.63,-2.39
"2016-06-17",1,-0.87,-2.69
"2016-06-20",1.37,-0.22,-1.62
"2016-06-21",1.18,-0.28,-1.72
"2016-06-22",0.86,-0.83,-2.58
"2016-06-23",0.64,-1.16,-3.09
"2016-06-24",0.08,-2.26,-4.67
"2016-06-27",-0.24,-3.05,-6.03
"2016-06-28",0.24,-2.51,-5.18
"2016-06-29",1.62,-0.48,-2.27
"2016-06-30",2.23,0.52,-0.75
"2016-07-01",2.15,0.06,-1.76
"2016-07-04",2.42,0.5,-1.37
"2016-07-05",2.36,0.22,-1.92
"2016-07-06",2.27,0.19,-1.66
"2016-07-07",2.05,0.11,-1.61
"2016-07-08",3.21,1.82,0.87
"2016-07-11",3.38,2.05,1.09
"2016-07-12",3.57,2.36,1.29
"2016-07-13",2.71,0.98,-0.65
"2016-07-14",2.58,0.93,-0.9
"2016-07-15",2.16,0.53,-1.2
"2016-07-18",1.84,0.08,-1.86
"2016-07-19",1.63,-0.23,-2.23
"2016-07-20",1.85,0.1,-1.72
"2016-07-21",2.11,0.44,-1.26
"2016-07-22",2.26,0.76,-0.99
"2016-07-25",2.61,1.33,0.03
"2016-07-26",2.73,1.62,0.55
"2016-07-27",3.74,2.99,2.52
"2016-07-28",3.22,2.17,1.17
"2016-07-29",3.04,1.79,0.62
"2016-08-01",2.59,1.26,-0.08
"2016-08-02",2.11,0.79,-0.61
"2016-08-03",1.86,0.41,-1.15
"2016-08-04",2.26,0.77,-0.8
"2016-08-05",2.54,1.08,-0.51
"2016-08-08",3.18,2.05,0.62
"2016-08-09",3.37,2.34,1.01
"2016-08-10",3.16,1.79,-0.04
"2016-08-11",3.82,3.12,2.14
"2016-08-12",4.85,4.62,4.33
"2016-08-15",4.4,3.96,3.3
"2016-08-16",3.87,3.23,2.36
"2016-08-17",3.46,2.58,1.42
"2016-08-18",3.62,2.69,1.5
"2016-08-19",3.9,3.21,2.28
"2016-08-22",4.81,4.69,4.55
"2016-08-23",6.34,7.05,7.93
"2016-08-24",8.43,10.48,13.29
"2016-08-25",7.77,9,10.95
"2016-08-26",7.66,8.91,10.81
"2016-08-29",6.43,6.96,7.79
"2016-08-30",6.36,6.83,7.59
"2016-08-31",6.35,6.78,7.52
"2016-09-01",7.26,8.31,10.02
"2016-09-02",7.34,8.47,10.27
"2016-09-05",6.62,7.41,8.37
"2016-09-06",7.47,8.75,10.5
"2016-09-07",7.56,8.8,10.55
"2016-09-08",6.99,8.02,9.38
"2016-09-09",5.81,6.36,6.99
"2016-09-12",6.03,6.72,7.84
"2016-09-13",5.81,6.48,7.44
"2016-09-14",5.79,6.46,7.5
"2016-09-15",5.93,6.44,7.37
"2016-09-16",5.73,5.91,6.47
"2016-09-19",5.68,6,6.69
"2016-09-20",6.02,6.68,7.78
"2016-09-21",6.09,6.7,7.77
"2016-09-22",6.95,8.07,9.79
"2016-09-23",7.23,8.38,9.91
"2016-09-26",7.35,8.53,10.09
"2016-09-27",7.27,8.15,9.36
"2016-09-28",8.19,9.61,11.65
"2016-09-29",8.39,9.98,12.11
"2016-09-30",7.67,8.87,10.58
"2016-10-03",7.51,8.74,10.38
"2016-10-04",7.33,8.75,10.53
"2016-10-05",6.15,6.92,7.73
"2016-10-06",6.13,6.97,7.87
"2016-10-07",5.78,6.33,6.89
"2016-10-10",5.76,6.38,7.05
"2016-10-11",6.01,6.68,7.25
"2016-10-12",5.85,6.63,7.34
"2016-10-13",6.03,6.74,7.38
"2016-10-14",6.37,7.5,8.72
"2016-10-17",5.9,6.63,7.29
"2016-10-18",5.94,6.72,7.44
"2016-10-19",5.93,6.68,7.31
"2016-10-20",6.14,6.86,7.53
"2016-10-21",6.35,7.3,8.25
"2016-10-24",5.52,6.09,6.48
"2016-10-25",4.65,4.67,4.33
"2016-10-26",4.31,4.28,3.88
"2016-10-27",4.06,4.15,3.8
"2016-10-28",3.65,3.46,2.75
"2016-10-31",3.56,3.1,2.05
"2016-11-01",3.42,2.91,1.92
"2016-11-02",2.66,1.5,-0.24
"2016-11-03",2.15,0.75,-1.26
"2016-11-04",2.05,0.49,-1.69
"2016-11-07",2.59,1.29,-0.45
"2016-11-08",2.6,1.29,-0.51
"2016-11-09",2.96,2.08,0.71
"2016-11-10",2.35,1.54,-0.07
"2016-11-11",2.12,1.4,-0.16
"2016-11-14",2.87,2.78,2.12
"2016-11-15",3.17,3.22,2.95
"2016-11-16",3.16,3.31,3.15
"2016-11-17",2.9,3.02,2.53
"2016-11-18",2.73,2.92,2.63
"2016-11-21",2.7,2.92,2.87
"2016-11-22",2.64,2.78,2.63
"2016-11-23",2.46,2.62,2.45
"2016-11-24",2.65,2.93,2.92
"2016-11-25",2.25,2.29,1.92
"2016-11-28",2.32,2.26,1.56
"2016-11-29",2.26,2.23,1.59
"2016-11-30",2.18,2.14,1.45
"2016-12-01",1.46,1.32,0.57
"2016-12-02",1.4,1.16,0.13
"2016-12-05",3.09,3.39,3.27
"2016-12-06",3.39,3.82,3.84
"2016-12-07",3.42,3.96,4.01
"2016-12-08",4.36,5.6,6.63
"2016-12-09",5.1,6.93,8.71
"2016-12-12",4.8,6.5,7.96
"2016-12-13",5.69,7.95,10.12
"2016-12-14",6.11,8.36,10.45
"2016-12-15",5.79,7.97,9.97
"2016-12-16",5.46,7.43,9.01
"2016-12-19",5.11,6.79,8.31
"2016-12-20",5.8,8.03,10.05
"2016-12-21",5.89,8.08,10.05
"2016-12-22",5.75,7.73,9.44
"2016-12-23",5.36,6.98,8.19
"2016-12-26",5.36,7.04,8.33
"2016-12-27",5.38,7.07,8.4
"2016-12-28",5.76,7.52,8.99
"2016-12-29",5.29,6.56,7.38
"2016-12-30",5.22,6.35,7.01
"2017-01-02",5.32,6.57,7.39
"2017-01-03",5.59,7.13,8.35
"2017-01-04",6.32,8.58,10.71
"2017-01-05",5.85,7.74,9.23
"2017-01-06",6.02,8.24,10.16
"2017-01-09",6.92,9.52,12.12
"2017-01-10",7.31,10.25,13.3
"2017-01-11",7.93,11.15,14.77
"2017-01-12",7.25,10.02,12.82
"2017-01-13",7.77,11,14.54
"2017-01-16",8.25,11.72,15.53
"2017-01-17",8.75,12.47,16.75
"2017-01-18",8.68,12.52,16.79
"2017-01-19",8.55,12.43,16.72
"2017-01-20",9.13,13.5,18.52
"2017-01-23",8.65,12.54,16.58
"2017-01-24",8,11.52,14.98
"2017-01-25",8.28,12.21,16.35
"2017-01-26",8.16,12.13,16.15
"2017-01-27",8.12,11.94,15.78
"2017-01-30",8.13,12.04,16.04
"2017-01-31",6.69,9.81,12.54
"2017-02-01",6.93,10.19,13.17
"2017-02-02",7.41,10.98,14.35
"2017-02-03",8.18,12.25,16.38
"2017-02-06",8.89,13.22,17.78
"2017-02-07",9.39,13.97,18.99
"2017-02-08",10.16,15.18,20.88
"2017-02-09",11.2,16.85,23.61
"2017-02-10",11.22,16.9,23.52
"2017-02-13",12.27,18.68,26.57
"2017-02-14",11.98,18.03,25.07
"2017-02-15",11.59,17.38,23.99
"2017-02-16",10.92,16.22,22
"2017-02-17",10.56,15.48,20.7
"2017-02-20",10.16,14.98,20.07
"2017-02-21",10.68,15.8,21.44
"2017-02-22",10.06,14.79,19.63
"2017-02-23",10.27,14.97,19.87
"2017-02-24",10.4,15.07,20.05
"2017-02-27",9.96,14.51,19.09
"2017-02-28",9.42,13.63,17.77
"2017-03-01",9.34,13.94,18.64
"2017-03-02",8.52,12.67,16.59
"2017-03-03",8.24,12.12,15.73
"2017-03-06",7.99,11.82,15.4
"2017-03-07",7.88,11.7,15.29
"2017-03-08",7.55,11.29,14.89
"2017-03-09",7.51,11.6,15.73
"2017-03-10",7.5,11.35,15.19
"2017-03-13",7.96,12.11,16.47
"2017-03-14",7.31,11.2,15.34
"2017-03-15",7.26,11.02,15.2
"2017-03-16",7.44,11.17,15.63
"2017-03-17",7.34,11.13,15.57
"2017-03-20",7.45,11.45,15.96
"2017-03-21",6.7,10.26,14.04
"2017-03-22",6.77,10.24,13.88
"2017-03-23",6.89,10.43,14.31
"2017-03-24",7,10.54,14.43
"2017-03-27",6.99,10.37,14
"2017-03-28",7.09,10.59,14.43
"2017-03-29",7.52,11.24,15.42
"2017-03-30",7.31,11.07,15.21
"2017-03-31",7.26,11,15.13
"2017-04-03",7.48,11.27,15.58
"2017-04-04",7.58,11.52,16.03
"2017-04-05",7.45,11.36,15.91
"2017-04-06",7.79,11.93,16.92
"2017-04-07",7.87,12.05,16.98
"2017-04-10",8.07,12.35,17.61
"2017-04-11",8.13,12.4,17.56
"2017-04-12",8.18,12.4,17.51
"2017-04-13",8.07,11.96,16.58
"2017-04-14",7.28,10.67,14.49
"2017-04-17",7.23,10.59,14.42
"2017-04-18",7.08,10.29,14.31
"2017-04-19",6.88,10.02,14.11
"2017-04-20",6.8,10.02,13.91
"2017-04-21",6.91,10.27,14.16
"2017-04-24",7.07,10.48,14.5
"2017-04-25",7.01,10.46,14.6
"2017-04-26",7.49,11.12,15.54
"2017-04-27",7.49,11.05,15.63
"2017-04-28",7.15,10.52,14.81
"2017-05-01",6.99,10.49,14.91
"2017-05-02",7.66,11.6,16.71
"2017-05-03",7.59,11.45,16.34
"2017-05-04",7.76,12.02,17.22
"2017-05-05",7.95,12.29,17.52
"2017-05-08",7.96,12.39,17.61
"2017-05-09",8,12.54,17.89
"2017-05-10",8.01,12.55,17.78
"2017-05-11",7.57,11.85,16.62
"2017-05-12",7.79,12.09,16.98
"2017-05-15",7.8,12.07,16.98
"2017-05-16",7.51,11.6,16.18
"2017-05-17",7.3,10.93,14.87
"2017-05-18",7.15,10.92,15.01
"2017-05-19",7.46,11.15,15.3
"2017-05-22",7.62,11.42,15.69
"2017-05-23",7.47,11.18,15.22
"2017-05-24",7.57,11.27,15.35
"2017-05-25",7.29,10.74,14.38
"2017-05-26",7.26,10.75,14.45
"2017-05-29",7.14,10.68,14.46
"2017-05-30",6.7,9.84,13.38
"2017-05-31",6.66,9.72,13.15
"2017-06-01",6.86,10.15,13.93
"2017-06-02",7.1,10.44,14.3
"2017-06-05",7.07,10.51,14.23
"2017-06-06",7.16,10.83,14.79
"2017-06-07",7.07,10.74,14.69
"2017-06-08",6.78,10.36,14.18
"2017-06-09",6.87,10.59,14.56
"2017-06-12",6.39,9.85,13.45
"2017-06-13",6.84,10.66,14.82
"2017-06-14",7.3,11.23,15.45
"2017-06-15",7.41,11.48,15.89
"2017-06-16",7.39,11.51,15.8
"2017-06-19",7.71,12.16,16.89
"2017-06-20",8.03,12.5,17.29
"2017-06-21",7.46,11.42,15.44
"2017-06-22",7.27,11.05,14.93
"2017-06-23",7.34,11.13,15.07
"2017-06-26",7.49,11.36,15.44
"2017-06-27",7.34,11.56,15.74
"2017-06-28",7.66,12.38,17.34
"2017-06-29",6.61,10.97,15
"2017-06-30",5.92,10.03,13.57
"2017-07-03",5.5,9.45,12.74
"2017-07-04",4.98,8.84,12.05
"2017-07-05",4.89,8.63,12.05
"2017-07-06",4.42,8.22,11.64
"2017-07-07",4.56,8.52,11.91
"2017-07-10",4.79,8.77,12.17
"2017-07-11",4.07,7.64,10.47
"2017-07-12",4.23,7.73,10.61
"2017-07-13",4.13,7.5,10.41
"2017-07-14",4.21,7.64,10.54
"2017-07-17",4.24,7.53,10.53
"2017-07-18",4.27,7.32,9.83
"2017-07-19",4.53,7.79,10.66
"2017-07-20",4.39,7.55,10.25
"2017-07-21",3.99,6.81,8.91
"2017-07-24",4.02,6.98,9.28
"2017-07-25",3.54,6.36,8.7
"2017-07-26",3.89,6.82,9.14
"2017-07-27",3.86,6.73,8.96
"2017-07-28",3.34,6.06,7.99
"2017-07-31",3.41,6.15,8.1
"2017-08-01",3.38,6.05,7.86
"2017-08-02",3.38,5.93,7.63
"2017-08-03",4.07,6.74,8.63
"2017-08-04",4.18,7.02,9.16
"2017-08-07",3.82,6.67,8.78
"2017-08-08",3.39,5.96,7.83
"2017-08-09",3.19,5.54,7.47
"2017-08-10",2.67,4.75,6.34
"2017-08-11",2.51,4.61,6.34
"2017-08-14",2.69,4.85,6.69
"2017-08-15",2.59,4.84,6.73
"2017-08-16",3.02,5.33,7.4
"2017-08-17",3.35,5.71,7.72
"2017-08-18",3.27,5.65,7.61
"2017-08-21",3.05,5.29,7.08
"2017-08-22",3.47,5.98,8.26
"2017-08-23",3.27,5.65,7.76
"2017-08-24",2.99,5.24,7.35
"2017-08-25",3.01,5.2,7.28
"2017-08-28",3.08,5.32,7.21
"2017-08-29",2.78,4.66,6.03
"2017-08-30",3.05,5.15,6.87
"2017-08-31",3.27,5.5,7.46
"2017-09-01",3.57,6.08,8.4
"2017-09-04",3.61,6.05,8.25
"2017-09-05",3.28,5.23,6.76
"2017-09-06",2.92,4.72,6.35
"2017-09-07",2.59,4.26,5.64
"2017-09-08",2.4,4.07,5.42
"2017-09-11",3.04,5.02,6.94
"2017-09-12",3.82,6.2,8.7
"2017-09-13",4.19,6.77,9.16
"2017-09-14",4.54,7.28,10.08
"2017-09-15",4.5,7.22,9.84
"2017-09-18",4.36,7.05,9.48
"2017-09-19",4.19,6.8,9.08
"2017-09-20",3.96,6.47,8.51
"2017-09-21",3.77,6.32,8.46
"2017-09-22",3.54,5.85,7.61
"2017-09-25",3.18,5.37,7
"2017-09-26",3.19,5.51,7.54
"2017-09-27",3.57,6.38,9.11
"2017-09-28",3.39,6.1,8.59
"2017-09-29",3.38,6.14,8.58
"2017-10-02",3.83,6.88,9.81
"2017-10-03",3.95,7.01,9.74
"2017-10-04",4.1,7.24,10.13
"2017-10-05",4.2,7.34,10.23
"2017-10-06",4.32,7.42,10.32
"2017-10-09",4.37,7.42,10.28
"2017-10-10",4.61,7.76,10.82
"2017-10-11",4.46,7.42,10.29
"2017-10-12",4.36,7.26,10.23
"2017-10-13",4.52,7.33,10.2
"2017-10-16",4.76,7.84,11.15
"2017-10-17",4.73,7.65,10.67
"2017-10-18",4.68,7.74,10.95
"2017-10-19",4.12,6.82,9.45
"2017-10-20",3.97,6.72,9.47
"2017-10-23",4.01,6.76,9.5
"2017-10-24",3.65,6.29,8.83
"2017-10-25",3.39,5.92,8.22
"2017-10-26",3.91,6.82,9.65
"2017-10-27",4.86,8.19,11.67
"2017-10-30",5.1,8.41,11.9
"2017-10-31",5.44,8.77,12.37
"2017-11-01",5.63,9.13,12.95
"2017-11-02",5.94,9.5,13.2
"2017-11-03",6.69,10.88,15.52
"2017-11-06",7.05,11.38,16.16
"2017-11-07",7.01,11.34,16.16
"2017-11-08",6.4,10.34,14.52
"2017-11-09",5.73,9.27,13.01
"2017-11-10",5.6,8.86,12.41
"2017-11-13",5.83,8.89,12.36
"2017-11-14",5.9,8.68,11.87
"2017-11-15",5.33,7.51,9.82
"2017-11-16",5.65,8.17,10.75
"2017-11-17",5.64,8.1,10.56
"2017-11-20",5.59,7.95,10.54
"2017-11-21",5.94,8.34,10.88
"2017-11-22",5.89,8.11,10.21
"2017-11-23",5.58,7.68,9.56
"2017-11-24",5.4,7.27,8.89
"2017-11-27",5.31,7.08,8.58
"2017-11-28",5.51,7.49,9.29
"2017-11-29",5.27,7.31,9.36
"2017-11-30",5.1,7.13,9.05
"2017-12-01",5.31,7.28,9.17
"2017-12-03",5.89,8.02,10
"2017-12-04",5.97,8.29,10.84
"2017-12-05",5.95,8.19,10.59
"2017-12-06",5.75,7.8,9.96
"2017-12-07",5.41,7.43,9.59
"2017-12-08",5.02,6.69,8.4
"2017-12-11",4.76,6.16,7.41
"2017-12-12",5.16,6.71,8.38
"2017-12-13",4.96,6.38,7.94
"2017-12-14",5.02,6.55,8.28
"2017-12-15",4.92,6.23,7.57
"2017-12-18",5.22,6.73,8.52
"2017-12-19",4.82,6.42,7.94
"2017-12-20",4.2,5.51,6.79
"2017-12-21",4.51,6.09,7.73
"2017-12-22",4.77,6.55,8.47
"2017-12-25",4.62,6.36,8.22
"2017-12-26",4.62,6.35,8.21
"2017-12-27",4.68,6.35,8.12
"2017-12-28",4.29,5.95,7.69
"2017-12-29",4.24,5.93,7.71
"2018-01-01",4.45,6.32,8.35
"2018-01-02",4.37,6.28,8.38
"2018-01-03",4.42,6.18,8.05
"2018-01-04",4.36,5.98,7.82
"2018-01-05",4.84,6.92,9.41
"2018-01-08",5.03,7.17,9.75
"2018-01-09",5.14,7.61,10.6
"2018-01-10",4.85,7.12,9.79
"2018-01-11",4.59,6.74,9.11
"2018-01-12",5,7.44,10.29
"2018-01-15",4.64,6.78,9.11
"2018-01-16",4.59,6.66,8.94
"2018-01-17",4.8,7.19,9.92
"2018-01-18",4.64,6.83,9.25
"2018-01-19",5.02,7.29,9.86
"2018-01-22",5.42,7.91,10.76
"2018-01-23",5.58,8.31,11.48
"2018-01-24",5.18,7.53,10.17
"2018-01-25",4.79,6.67,8.65
"2018-01-26",4.93,6.92,9.07
"2018-01-29",4.95,7.26,9.75
"2018-01-30",4.72,6.93,9.24
"2018-01-31",5,7.38,9.93
"2018-02-01",4.8,7.04,9.34
"2018-02-02",4.13,6.2,8.18
"2018-02-05",3.34,4.76,5.8
"2018-02-06",2.71,3.82,4.61
"2018-02-07",3.05,4.57,5.75
"2018-02-08",2.09,3.19,3.83
"2018-02-09",1.45,2.16,2.18
"2018-02-12",1.59,2.4,2.69
"2018-02-13",1.19,1.71,1.6
"2018-02-14",1.55,2.31,2.67
"2018-02-15",1.58,2.25,2.41
"2018-02-16",2.15,3.18,3.79
"2018-02-19",1.92,2.9,3.43
"2018-02-20",1.96,3.03,3.63
"2018-02-21",1.66,2.58,2.95
"2018-02-22",1.45,2.32,2.7
"2018-02-23",1.81,2.93,3.71
"2018-02-26",2.04,3.44,4.54
"2018-02-27",1.81,3.11,4.05
"2018-02-28",1.89,3.19,4.11
"2018-03-01",1.39,2.05,2.16
"2018-03-02",1.05,1.49,1.36
"2018-03-05",1.31,1.99,2.3
"2018-03-06",1.61,2.48,3.03
"2018-03-07",1.68,2.54,3.03
"2018-03-08",2.17,3.19,3.91
"2018-03-09",2.74,3.96,5.06
"2018-03-12",2.99,4.31,5.51
"2018-03-13",2.72,3.76,4.62
"2018-03-14",2.71,3.74,4.56
"2018-03-15",2.39,3.42,4.19
"2018-03-16",2.44,3.53,4.44
"2018-03-19",1.89,2.67,3.12
"2018-03-20",2.18,3.23,4.07
"2018-03-21",2.63,4.04,5.41
"2018-03-22",2.13,3.19,4.08
"2018-03-23",1.35,1.85,1.96
"2018-03-26",1.26,1.8,2.1
"2018-03-27",1.72,2.5,3.2
"2018-03-28",1.46,2.01,2.18
"2018-03-29",1.42,2.01,2.24
"2018-03-30",1.27,1.76,1.84
"2018-04-02",0.95,1.25,1.02
"2018-04-03",1.01,1.51,1.51
"2018-04-04",0.87,1.31,1.35
"2018-04-05",1.57,2.51,3.08
"2018-04-06",1.27,1.93,2.05
"2018-04-09",1.09,1.65,1.68
"2018-04-10",1.09,1.77,2.02
"2018-04-11",1.03,1.73,1.82
"2018-04-12",1.26,2.17,2.59
"2018-04-13",1.21,2.18,2.65
"2018-04-16",1.22,2.24,2.76
"2018-04-17",1.56,2.7,3.54
"2018-04-18",1.63,2.98,3.89
"2018-04-19",1.43,2.73,3.34
"2018-04-20",1.34,2.61,3.15
"2018-04-23",1.06,2.26,2.91
"2018-04-24",0.82,1.81,2.32
"2018-04-25",0.71,1.62,1.9
"2018-04-26",0.86,1.78,2.21
"2018-04-27",1.1,2.16,2.79
"2018-04-30",1.21,2.4,3.22
"2018-05-01",1.05,2.18,2.89
"2018-05-02",1.17,2.46,3.41
"2018-05-03",1.05,2.24,3.15
"2018-05-04",1.62,3.08,4.48
"2018-05-07",1.69,3.19,4.71
"2018-05-08",1.72,3.3,4.99
"2018-05-09",1.65,3.16,4.76
"2018-05-10",1.64,3.08,4.65
"2018-05-11",1.74,3.24,4.86
"2018-05-14",1.62,3.27,5.14
"2018-05-15",1.62,3.48,5.52
"2018-05-16",2.18,4.43,7.03
"2018-05-17",2.54,5.31,8.63
"2018-05-18",2.88,5.62,8.99
"2018-05-21",2.87,5.59,8.95
"2018-05-22",2.8,5.46,8.76
"2018-05-23",2.91,5.52,8.83
"2018-05-24",2.85,5.45,8.76
"2018-05-25",3.04,5.68,9.12
"2018-05-28",2.89,5.47,8.81
"2018-05-29",2.88,5.25,8.62
"2018-05-30",2.84,5.38,8.97
"2018-05-31",2.85,5.45,8.95
"2018-06-01",2.7,5.27,8.65
"2018-06-04",2.64,5.32,8.81
"2018-06-05",2.9,5.7,9.34
"2018-06-06",2.66,5.55,9.37
"2018-06-07",2.47,5.2,8.75
"2018-06-08",2.68,5.53,9.25
"2018-06-11",2.53,5.32,9.02
"2018-06-12",2.97,6.07,10.2
"2018-06-13",2.8,5.84,9.82
"2018-06-14",3.25,6.63,11.39
"2018-06-15",3.45,6.8,11.51
"2018-06-18",3.26,6.49,11.05
"2018-06-19",2.73,5.53,9.47
"2018-06-20",2.77,5.72,9.9
"2018-06-21",2.66,5.46,9.52
"2018-06-22",2.68,5.45,9.49
"2018-06-25",1.93,4.23,7.58
"2018-06-26",1.82,4.11,7.48
"2018-06-27",2.5,5,8.79
"2018-06-28",2.5,5,8.74
"2018-06-29",3.2,6.03,10.26
"2018-07-02",3.02,5.62,9.77
"2018-07-03",2.95,5.35,9.24
"2018-07-04",2.98,5.38,9.27
"2018-07-05",2.9,5.27,9.01
"2018-07-06",3.59,6.22,10.42
"2018-07-09",3.76,6.46,10.75
"2018-07-10",3.67,6.41,10.72
"2018-07-11",3.54,6.18,10.33
"2018-07-12",3.41,6.09,10.2
"2018-07-13",3.54,6.2,10.38
"2018-07-16",3.29,5.93,9.82
"2018-07-17",3.42,6.21,10.33
"2018-07-18",3.65,6.71,11.38
"2018-07-19",3.29,6.12,10.4
"2018-07-20",3.09,5.93,10.23
"2018-07-21",3.22,6.25,10.88
"2018-07-23",3.03,5.98,10.43
"2018-07-24",3.29,6.2,10.63
"2018-07-25",3.28,6.23,10.53
"2018-07-26",3.45,6.6,11.14
"2018-07-27",3.67,6.96,11.65
"2018-07-30",3.3,6.39,10.83
"2018-07-31",3.39,6.62,11.21
"2018-08-01",3.51,6.94,11.79
"2018-08-02",3.58,7.12,12.18
"2018-08-03",3.76,7.27,12.33
"2018-08-06",3.85,7.42,12.56
"2018-08-07",3.82,7.4,12.45
"2018-08-08",3.89,7.6,12.8
"2018-08-09",4.21,8.2,13.98
"2018-08-10",4.67,8.89,15.06
"2018-08-13",4.06,7.91,13.47
"2018-08-14",4.33,8.29,14.11
"2018-08-15",3.74,7.36,12.62
"2018-08-16",3.93,7.74,13.37
"2018-08-17",4.12,8.08,13.88
"2018-08-20",4.37,8.49,14.58
"2018-08-21",4.1,8,13.63
"2018-08-22",4.17,8.18,13.92
"2018-08-23",4.27,8.32,14.02
"2018-08-24",4.27,8.41,14.22
"2018-08-27",4.45,8.78,14.86
"2018-08-28",4.53,9.08,15.48
"2018-08-29",4.32,8.77,14.93
"2018-08-30",3.84,8,13.89
"2018-08-31",3.73,7.69,13.34
"2018-09-03",3.75,7.71,13.45
"2018-09-04",3.66,7.87,13.91
"2018-09-05",3.3,7.23,12.81
"2018-09-06",3.17,7.05,12.52
"2018-09-07",3.34,7.38,13.08
"2018-09-10",3.01,6.75,11.95
"2018-09-11",3.01,6.67,11.78
"2018-09-12",2.95,6.51,11.58
"2018-09-13",2.89,6.35,11.23
"2018-09-14",3.2,6.89,12.11
"2018-09-17",2.8,6.22,11.04
"2018-09-18",2.87,6.41,11.43
"2018-09-19",2.8,6.29,11.27
"2018-09-20",2.89,6.39,11.37
"2018-09-21",3,6.61,11.78
"2018-09-24",2.44,5.84,10.59
"2018-09-25",2.39,5.78,10.53
"2018-09-26",2.59,5.87,10.47
"2018-09-27",2.72,6.08,10.82
"2018-09-28",2.75,6.13,10.98
"2018-10-01",2.46,5.68,10.27
"2018-10-02",2.33,5.41,9.79
"2018-10-03",2.12,5.23,9.64
"2018-10-04",1.24,3.89,7.57
"2018-10-05",0.91,3.36,6.7
"2018-10-08",0.82,3.19,6.51
"2018-10-09",0.9,3.34,6.76
"2018-10-10",-0.04,1.8,4.25
"2018-10-11",-0.78,0.52,2.25
"2018-10-12",-0.71,0.77,2.74
"2018-10-15",-1,0.32,2.02
"2018-10-16",-0.48,1.19,3.44
"2018-10-17",-0.2,1.52,3.89
"2018-10-18",-0.18,1.63,4.15
"2018-10-19",-0.44,1.15,3.33
"2018-10-22",-0.44,1.21,3.49
"2018-10-23",-0.79,0.49,2.27
"2018-10-24",-0.58,0.7,2.58
"2018-10-25",-0.89,0.26,1.94
"2018-10-26",-1.77,-1.2,-0.34
"2018-10-29",-1.81,-1.22,-0.33
"2018-10-30",-1.89,-1.12,-0.07
"2018-10-31",-1.42,-0.3,1.33
"2018-11-01",-1.23,0.08,2
"2018-11-02",-1.33,0.08,1.95
"2018-11-05",-1.48,-0.17,1.57
"2018-11-06",-1.29,0.16,2.08
"2018-11-07",-1.02,0.59,2.67
"2018-11-08",-0.57,1.28,3.68
"2018-11-09",-0.55,1.13,3.32
"2018-11-12",-0.73,0.72,2.7
"2018-11-13",-0.53,1.13,3.4
"2018-11-14",-0.54,1.12,3.39
"2018-11-15",-1.04,0.37,2.27
"2018-11-16",-1.29,-0.11,1.59
"2018-11-19",-2,-1.26,-0.24
"2018-11-20",-2.81,-2.48,-1.95
"2018-11-21",-2.53,-1.92,-0.97
"2018-11-22",-2.53,-1.94,-1.03
"2018-11-23",-2.15,-1.33,-0.12
"2018-11-26",-1.91,-0.85,0.72
"2018-11-27",-2.04,-1.1,0.27
"2018-11-28",-1.72,-0.6,1.12
"2018-11-29",-1.62,-0.5,1.24
"2018-11-30",-1.53,-0.24,1.8
"2018-12-03",-1.04,0.53,3.01
"2018-12-04",-1.64,-0.58,1.09
"2018-12-05",-1.93,-1.01,0.55
"2018-12-06",-2.48,-1.88,-0.81
"2018-12-07",-2.55,-2.11,-1.22
"2018-12-10",-3.18,-3.14,-2.9
