"","4Fundos DEF","4Fundos EW","4Fundos AGR"
"2016-01-04",170.9,181.25,184.53
"2016-01-05",171.4,182.02,185.81
"2016-01-06",171.09,181.27,184.41
"2016-01-07",169.68,179.02,180.9
"2016-01-08",169.08,177.91,179.19
"2016-01-11",168.63,177.26,178.18
"2016-01-12",169.05,177.9,179.26
"2016-01-13",168.66,177.16,178.01
"2016-01-14",167.89,176.01,176.4
"2016-01-15",166.83,174.11,173.29
"2016-01-18",166.91,174.26,173.78
"2016-01-19",167.02,174.51,174.27
"2016-01-20",165.9,172.57,171.23
"2016-01-21",166.65,173.79,173.44
"2016-01-22",167.79,175.82,176.71
"2016-01-25",167.65,175.52,176
"2016-01-26",168,175.98,176.82
"2016-01-27",167.88,175.72,176.37
"2016-01-28",167.58,175.08,175.2
"2016-01-29",169.41,177.8,179.36
"2016-02-01",169.22,177.63,179.15
"2016-02-02",168.45,176.25,177.02
"2016-02-03",167.64,174.93,175.07
"2016-02-04",166.75,173.55,172.91
"2016-02-05",166.18,172.65,171.55
"2016-02-08",165.15,170.92,168.87
"2016-02-09",164.04,169.21,166.44
"2016-02-10",164.37,169.8,167.58
"2016-02-11",163.19,167.91,164.53
"2016-02-12",163.59,168.94,166.67
"2016-02-15",164.32,170.24,168.67
"2016-02-16",165.16,171.47,170.58
"2016-02-17",165.98,172.86,172.78
"2016-02-18",166.58,173.63,173.77
"2016-02-19",166.5,173.54,173.58
"2016-02-22",167.59,175.25,176.3
"2016-02-23",167.17,174.57,175.2
"2016-02-24",167.03,174.22,174.51
"2016-02-25",167.62,175.04,175.89
"2016-02-26",168.27,176.09,177.38
"2016-02-29",168.95,176.95,178.42
"2016-03-01",169.95,178.61,180.99
"2016-03-02",170.19,179.09,181.61
"2016-03-03",170.3,179.08,181.37
"2016-03-04",170.38,179.21,181.53
"2016-03-07",170.64,179.67,182.11
"2016-03-08",170.24,178.64,180.14
"2016-03-09",170.13,178.87,180.77
"2016-03-10",169.52,177.9,179.16
"2016-03-11",170.53,179.28,180.87
"2016-03-14",171.26,180.36,182.18
"2016-03-15",170.99,180.14,181.45
"2016-03-16",171.38,180.52,181.99
"2016-03-17",171.12,179.8,181.04
"2016-03-18",171.62,180.41,181.92
"2016-03-21",171.55,180.34,181.78
"2016-03-22",171.66,180.6,182.16
"2016-03-23",171.5,180.31,181.62
"2016-03-24",171.19,179.96,181.22
"2016-03-25",171.28,180.13,181.5
"2016-03-28",171.34,180.18,181.55
"2016-03-29",171.96,180.96,182.68
"2016-03-30",172.21,181.31,183.21
"2016-03-31",171.93,180.76,182.16
"2016-04-01",171.92,180.57,181.78
"2016-04-04",171.87,180.49,181.57
"2016-04-05",171.44,179.73,180.27
"2016-04-06",171.56,179.99,180.79
"2016-04-07",171.42,179.75,180.27
"2016-04-08",171.57,179.9,180.58
"2016-04-11",171.44,179.78,180.43
"2016-04-12",171.61,180.23,181.32
"2016-04-13",172.8,182.2,184.41
"2016-04-14",172.89,182.41,184.66
"2016-04-15",173.13,182.73,184.57
"2016-04-18",173.31,183.04,185.09
"2016-04-19",173.44,183.18,185.63
"2016-04-20",173.6,183.36,185.82
"2016-04-21",173.3,183.04,185.33
"2016-04-22",173.34,183.21,185.47
"2016-04-25",172.99,182.8,184.85
"2016-04-26",173.12,183.04,184.86
"2016-04-27",173.42,183.4,185.32
"2016-04-28",173.61,183.43,185.17
"2016-04-29",172.76,181.92,182.75
"2016-05-02",172.77,181.99,182.89
"2016-05-03",172.19,180.74,181.1
"2016-05-04",171.99,180.44,180.77
"2016-05-05",172.21,180.73,181.31
"2016-05-06",172.34,180.96,181.69
"2016-05-09",172.56,181.34,182.38
"2016-05-10",173.14,182.26,183.84
"2016-05-11",172.74,181.51,182.58
"2016-05-12",172.63,181.42,182.48
"2016-05-13",173.01,181.93,183.19
"2016-05-16",172.81,181.73,183
"2016-05-17",172.66,181.42,182.46
"2016-05-18",172.28,181.23,182.36
"2016-05-19",172.01,180.79,181.73
"2016-05-20",172.52,181.6,183.07
"2016-05-23",172.6,181.73,183.23
"2016-05-24",173.29,182.97,185.32
"2016-05-25",173.62,183.4,185.82
"2016-05-26",173.81,183.51,185.79
"2016-05-27",174.43,184.62,187.12
"2016-05-30",174.43,184.62,187.12
"2016-05-31",174.46,184.61,187.01
"2016-06-01",174.46,184.62,187.03
"2016-06-02",174.51,184.55,187.28
"2016-06-03",174.32,183.79,185.84
"2016-06-06",174.44,184,186.18
"2016-06-07",174.9,184.66,187.13
"2016-06-08",174.96,184.65,187
"2016-06-09",175.15,184.84,187.19
"2016-06-10",174.8,184.06,185.83
"2016-06-13",174,182.79,184
"2016-06-14",173.58,182.11,183.03
"2016-06-15",173.84,182.41,183.64
"2016-06-16",173.85,182.32,183.43
"2016-06-17",173.39,181.71,182.6
"2016-06-20",174.1,183.13,185
"2016-06-21",174.34,183.67,185.74
"2016-06-22",174.21,183.43,185.29
"2016-06-23",174.28,183.5,185.32
"2016-06-24",173.51,181.77,182.8
"2016-06-27",172.81,180.16,179.99
"2016-06-28",173.61,181.16,181.69
"2016-06-29",174.69,182.85,184.18
"2016-06-30",175.58,184.29,186.4
"2016-07-01",176.33,185.14,187.21
"2016-07-04",176.59,185.6,187.41
"2016-07-05",176.52,185.12,186.39
"2016-07-06",176.39,184.88,186.43
"2016-07-07",176.37,184.95,186.66
"2016-07-08",177.34,186.41,188.8
"2016-07-11",177.88,187.42,190.3
"2016-07-12",178.25,188.28,191.27
"2016-07-13",178.21,188.05,191.06
"2016-07-14",178.4,188.55,191.46
"2016-07-15",178.06,188.21,191.39
"2016-07-18",178.31,188.56,191.85
"2016-07-19",178.33,188.49,191.75
"2016-07-20",178.79,189.24,192.96
"2016-07-21",178.67,188.98,192.51
"2016-07-22",179.15,189.78,193.24
"2016-07-25",178.96,189.46,193.14
"2016-07-26",179,189.56,193.34
"2016-07-27",179.18,189.52,193.1
"2016-07-28",178.86,189,192.21
"2016-07-29",179.11,189.29,192.74
"2016-08-01",178.87,189.07,192.41
"2016-08-02",177.77,187.6,190.46
"2016-08-03",177.83,187.66,190.53
"2016-08-04",178.61,188.52,191.51
"2016-08-05",179.39,189.89,193.45
"2016-08-08",179.58,190.23,193.41
"2016-08-09",179.92,190.57,193.79
"2016-08-10",179.79,190.08,192.67
"2016-08-11",179.99,190.59,193.65
"2016-08-12",180.15,190.72,193.78
"2016-08-15",179.97,190.65,193.79
"2016-08-16",179.14,189.46,192.26
"2016-08-17",178.95,189.01,191.59
"2016-08-18",179.19,189.28,191.91
"2016-08-19",178.87,188.86,191.29
"2016-08-22",178.97,188.94,191.31
"2016-08-23",179.48,189.74,192.15
"2016-08-24",179.47,189.78,192.17
"2016-08-25",179.15,189.14,191.6
"2016-08-26",179.19,189.39,192.07
"2016-08-29",179.3,189.52,192.26
"2016-08-30",179.57,189.94,192.81
"2016-08-31",179.31,189.53,192.23
"2016-09-01",179.11,189.35,192.06
"2016-09-02",179.55,190.23,193.54
"2016-09-05",179.82,190.71,193.79
"2016-09-06",180.45,191.46,194.84
"2016-09-07",180.62,191.61,194.96
"2016-09-08",179.96,190.85,193.91
"2016-09-09",178.66,189.07,191.42
"2016-09-12",178.23,188.42,191.01
"2016-09-13",177.65,187.54,189.52
"2016-09-14",177.46,187.26,189.26
"2016-09-15",177.81,187.83,190.24
"2016-09-16",178.01,188.08,190.59
"2016-09-19",178.35,188.68,191.59
"2016-09-20",178.57,188.81,191.55
"2016-09-21",178.96,189.55,192.79
"2016-09-22",179.95,190.84,194.51
"2016-09-23",180.16,191.05,194.28
"2016-09-26",179.58,189.92,192.44
"2016-09-27",180.02,190.58,193.54
"2016-09-28",180.31,191,194.24
"2016-09-29",180,190.51,193.4
"2016-09-30",179.87,190.42,193.76
"2016-10-03",179.86,190.36,193.51
"2016-10-04",179.87,190.59,193.98
"2016-10-05",179.54,190.32,193.75
"2016-10-06",179.44,190.25,193.61
"2016-10-07",179.04,189.6,192.57
"2016-10-10",179.16,189.97,193.19
"2016-10-11",179.5,190.45,193.51
"2016-10-12",179.5,190.57,193.82
"2016-10-13",179.28,190.02,192.77
"2016-10-14",179.44,190.46,193.68
"2016-10-17",179.36,190.22,193.19
"2016-10-18",179.85,190.97,194.31
"2016-10-19",180.18,191.5,195.04
"2016-10-20",180.21,191.46,194.91
"2016-10-21",180.59,192.08,195.85
"2016-10-24",180.65,192.18,196.07
"2016-10-25",180.46,191.79,195.48
"2016-10-26",179.88,191.03,194.42
"2016-10-27",179.32,190.36,193.51
"2016-10-28",179.11,190.07,193.1
"2016-10-31",179.03,189.88,192.75
"2016-11-01",178.33,188.81,191.56
"2016-11-02",177.36,186.91,188.44
"2016-11-03",177.08,186.53,188.04
"2016-11-04",176.98,186.25,187.52
"2016-11-07",178.01,188.02,190.42
"2016-11-08",178.27,188.6,191.23
"2016-11-09",178.19,189.02,192.01
"2016-11-10",177.82,189,192.01
"2016-11-11",177.32,188.65,191.75
"2016-11-14",177.75,189.72,193.78
"2016-11-15",177.93,189.83,194.29
"2016-11-16",178.05,190.1,194.75
"2016-11-17",178.58,191.14,196.02
"2016-11-18",178.6,191.4,196.79
"2016-11-21",178.57,191.45,197.29
"2016-11-22",179.01,192.07,198.17
"2016-11-23",178.97,192.27,198.61
"2016-11-24",179.04,192.38,198.73
"2016-11-25",179.02,192.3,198.58
"2016-11-28",179.25,192.44,198.2
"2016-11-29",179.26,192.41,198.18
"2016-11-30",178.99,192.08,197.66
"2016-12-01",178.01,190.76,196.18
"2016-12-02",178.18,190.85,195.74
"2016-12-05",178.26,191.01,195.99
"2016-12-06",178.57,191.55,196.82
"2016-12-07",179.21,192.42,197.94
"2016-12-08",180.19,194.33,201.08
"2016-12-09",180.6,195.27,202.73
"2016-12-12",180.01,194.48,201.43
"2016-12-13",180.39,195.06,202.15
"2016-12-14",180.06,194.41,200.99
"2016-12-15",180.53,195.62,203.34
"2016-12-16",180.5,195.56,202.99
"2016-12-19",180.66,195.54,203.3
"2016-12-20",181.27,196.61,204.63
"2016-12-21",181.12,196.18,203.8
"2016-12-22",180.74,195.46,202.59
"2016-12-23",181,195.81,203.06
"2016-12-26",180.99,195.8,203.04
"2016-12-27",181.03,195.87,203.16
"2016-12-28",181.4,196.21,203.5
"2016-12-29",181.23,195.74,202.6
"2016-12-30",180.87,195.01,201.41
"2017-01-02",181.01,195.26,201.82
"2017-01-03",181.47,196.29,203.63
"2017-01-04",181.7,196.81,204.3
"2017-01-05",181.42,196.11,202.96
"2017-01-06",181.39,196.21,203.15
"2017-01-09",181.43,196.07,202.82
"2017-01-10",181.44,196.14,203.02
"2017-01-11",182,197.03,204.5
"2017-01-12",181.3,195.72,202.25
"2017-01-13",181.76,196.65,203.9
"2017-01-16",181.74,196.63,203.8
"2017-01-17",181.42,195.82,202.31
"2017-01-18",181.4,196.07,202.96
"2017-01-19",181.3,196.21,203.41
"2017-01-20",181.05,195.86,202.95
"2017-01-23",181.07,195.58,202.2
"2017-01-24",181.22,196.07,203.18
"2017-01-25",181.53,196.95,204.78
"2017-01-26",181.71,197.33,205.38
"2017-01-27",181.51,196.7,204.21
"2017-01-30",181.21,196.16,203.31
"2017-01-31",180.74,195.25,201.85
"2017-02-01",180.94,195.73,202.75
"2017-02-02",180.93,195.6,202.43
"2017-02-03",181.35,196.36,203.74
"2017-02-06",181.58,196.5,203.66
"2017-02-07",181.79,196.77,204.12
"2017-02-08",181.93,196.86,204.13
"2017-02-09",182.41,197.72,205.73
"2017-02-10",182.81,198.5,206.99
"2017-02-13",183.22,199.28,208.24
"2017-02-14",183.19,199.4,208.45
"2017-02-15",183.37,199.82,209.14
"2017-02-16",183.2,199.29,208.1
"2017-02-17",183.5,199.62,208.54
"2017-02-20",183.51,199.64,208.64
"2017-02-21",184.28,200.96,210.8
"2017-02-22",184.45,201.17,210.9
"2017-02-23",184.34,200.7,210.01
"2017-02-24",184.4,200.48,209.5
"2017-02-27",184.31,200.43,209.46
"2017-02-28",184.12,200.09,208.9
"2017-03-01",184.73,201.62,211.68
"2017-03-02",184.43,201.24,211.01
"2017-03-03",184.21,200.79,210.18
"2017-03-06",183.91,200.25,209.3
"2017-03-07",183.81,200.17,209.28
"2017-03-08",183.53,199.95,209.22
"2017-03-09",183.03,199.37,208.47
"2017-03-10",182.89,199.17,208.23
"2017-03-13",183.01,199.45,208.66
"2017-03-14",182.99,199.36,208.61
"2017-03-15",183.69,200.23,209.87
"2017-03-16",183.71,200.27,209.81
"2017-03-17",183.96,200.61,210.32
"2017-03-20",183.87,200.39,209.94
"2017-03-21",183.11,198.92,207.46
"2017-03-22",183.16,198.8,207.02
"2017-03-23",183.48,199.43,208.22
"2017-03-24",183.51,199.31,207.83
"2017-03-27",183.15,198.62,206.59
"2017-03-28",183.42,199.21,207.69
"2017-03-29",184.23,200.44,209.55
"2017-03-30",184.53,200.99,210.46
"2017-03-31",184.71,201.25,210.93
"2017-04-03",184.79,201.13,210.54
"2017-04-04",184.96,201.37,210.92
"2017-04-05",184.68,200.99,210.46
"2017-04-06",184.79,201.18,210.77
"2017-04-07",185.07,201.68,211.48
"2017-04-10",185.25,201.95,212.01
"2017-04-11",185.52,202.21,212.29
"2017-04-12",185.47,202.07,212.03
"2017-04-13",185.46,201.79,211.39
"2017-04-14",185.38,201.64,211.13
"2017-04-17",185.39,201.72,211.29
"2017-04-18",185.39,201.54,210.98
"2017-04-19",185.24,201.38,211.2
"2017-04-20",185.23,201.53,211.46
"2017-04-21",185.6,202.2,212.14
"2017-04-24",185.55,202.22,212.21
"2017-04-25",185.49,202.38,212.55
"2017-04-26",185.94,203.13,213.57
"2017-04-27",186.08,203.27,213.76
"2017-04-28",185.82,202.7,212.76
"2017-05-01",185.74,202.67,212.77
"2017-05-02",185.99,203.02,213.29
"2017-05-03",185.88,202.82,212.77
"2017-05-04",185.56,202.46,212.29
"2017-05-05",185.67,202.61,212.44
"2017-05-08",185.91,203.13,213.23
"2017-05-09",186.13,203.65,214.2
"2017-05-10",186.38,204.1,214.81
"2017-05-11",186.25,203.85,214.4
"2017-05-12",186.2,203.45,213.59
"2017-05-15",186.1,203.32,213.47
"2017-05-16",186,203.04,212.83
"2017-05-17",185.42,201.6,210.21
"2017-05-18",185,201.24,209.85
"2017-05-19",185.14,201.43,210.27
"2017-05-22",185.12,201.44,210.25
"2017-05-23",185.41,201.91,210.94
"2017-05-24",185.67,202.21,211.36
"2017-05-25",185.93,202.63,211.96
"2017-05-26",186.23,203.11,212.67
"2017-05-29",186.22,203.1,212.65
"2017-05-30",186.11,202.79,212.15
"2017-05-31",186.05,202.57,211.73
"2017-06-01",186.42,203.34,213.06
"2017-06-02",186.85,203.9,213.77
"2017-06-05",186.85,203.95,213.93
"2017-06-06",186.8,203.7,213.32
"2017-06-07",186.77,203.76,213.53
"2017-06-08",186.76,203.79,213.67
"2017-06-09",186.98,204.2,214.22
"2017-06-12",186.34,203.04,212.37
"2017-06-13",186.75,203.68,213.37
"2017-06-14",186.71,203.32,212.42
"2017-06-15",186.45,203.02,212.12
"2017-06-16",186.69,203.4,212.65
"2017-06-19",187.26,204.49,214.41
"2017-06-20",187.32,204.42,214.17
"2017-06-21",187.08,204.05,213.57
"2017-06-22",187.01,203.97,213.48
"2017-06-23",187,203.85,213.22
"2017-06-26",187.34,204.35,213.93
"2017-06-27",186.25,202.78,211.58
"2017-06-28",186.05,202.46,211.2
"2017-06-29",185.08,201.04,208.94
"2017-06-30",185.04,201.19,209.17
"2017-07-03",185.23,201.7,210.15
"2017-07-04",185.12,201.51,209.77
"2017-07-05",185.22,201.62,210
"2017-07-06",184.32,200.33,208.08
"2017-07-07",184.43,200.64,208.63
"2017-07-10",184.81,201.17,209.37
"2017-07-11",184.56,200.66,208.56
"2017-07-12",185.41,201.91,210.5
"2017-07-13",185.62,202.4,211.19
"2017-07-14",185.72,202.42,211.2
"2017-07-17",185.96,202.74,211.62
"2017-07-18",185.66,201.98,210.21
"2017-07-19",186.39,203.24,212.31
"2017-07-20",186.16,202.72,211.4
"2017-07-21",185.92,202.12,210.15
"2017-07-24",185.85,202.17,210.37
"2017-07-25",185.5,201.85,210.06
"2017-07-26",185.92,202.39,210.79
"2017-07-27",185.91,202.32,210.66
"2017-07-28",185.17,201,208.53
"2017-07-31",184.96,200.62,207.78
"2017-08-01",185.16,200.75,207.89
"2017-08-02",184.92,200.28,207.09
"2017-08-03",185,200.25,206.9
"2017-08-04",185.26,200.83,207.98
"2017-08-07",185.44,201.1,208.33
"2017-08-08",185.47,201.21,208.6
"2017-08-09",185.31,200.77,207.85
"2017-08-10",184.72,199.63,206.08
"2017-08-11",184.31,198.85,204.88
"2017-08-14",184.83,199.84,206.6
"2017-08-15",184.81,199.96,206.82
"2017-08-16",185.4,200.82,208.13
"2017-08-17",185.14,200.28,207.1
"2017-08-18",184.8,199.68,206.17
"2017-08-21",184.65,199.3,205.49
"2017-08-22",185.07,200.16,207.09
"2017-08-23",184.83,199.62,206.15
"2017-08-24",184.84,199.69,206.28
"2017-08-25",184.87,199.65,206.16
"2017-08-28",184.66,199.21,205.41
"2017-08-29",184.17,198.22,203.66
"2017-08-30",184.76,199.28,205.47
"2017-08-31",185.44,200.39,207.2
"2017-09-01",185.72,201.05,208.37
"2017-09-04",185.58,200.81,207.91
"2017-09-05",185.44,200.18,206.63
"2017-09-06",185.07,199.72,206.1
"2017-09-07",185.13,199.62,205.83
"2017-09-08",184.95,199.4,205.52
"2017-09-11",185.43,200.43,207.36
"2017-09-12",185.48,200.79,208.07
"2017-09-13",185.69,201.17,208.51
"2017-09-14",185.71,201.2,208.63
"2017-09-15",185.44,200.78,207.89
"2017-09-18",185.57,201.07,208.27
"2017-09-19",185.47,200.87,207.9
"2017-09-20",185.41,200.88,207.9
"2017-09-21",185.3,200.75,207.76
"2017-09-22",185.3,200.63,207.46
"2017-09-25",185.68,201.09,208.12
"2017-09-26",185.91,201.57,208.93
"2017-09-27",185.99,202.03,209.97
"2017-09-28",186.12,202.2,210.17
"2017-09-29",186.4,202.72,210.9
"2017-10-02",186.9,203.61,212.37
"2017-10-03",186.98,203.76,212.63
"2017-10-04",187.23,204.15,213.11
"2017-10-05",187.43,204.57,213.83
"2017-10-06",187.3,204.45,213.74
"2017-10-09",187.29,204.36,213.51
"2017-10-10",187.29,204.31,213.4
"2017-10-11",187.15,204.06,213.06
"2017-10-12",187.33,204.28,213.3
"2017-10-13",187.62,204.53,213.59
"2017-10-16",187.81,204.92,214.26
"2017-10-17",187.93,205.03,214.34
"2017-10-18",187.76,204.95,214.35
"2017-10-19",187.26,203.99,212.68
"2017-10-20",187.34,204.36,213.52
"2017-10-23",187.43,204.4,213.42
"2017-10-24",187.18,204.17,213.14
"2017-10-25",186.78,203.56,212.18
"2017-10-26",187.51,204.87,214.34
"2017-10-27",188.63,206.67,217.1
"2017-10-30",188.46,206.37,216.54
"2017-10-31",188.85,206.73,216.98
"2017-11-01",189.11,207.21,217.71
"2017-11-02",188.92,206.75,216.84
"2017-11-03",189.22,207.24,217.68
"2017-11-06",189.57,207.75,218.42
"2017-11-07",189.38,207.37,217.83
"2017-11-08",189.41,207.46,218.07
"2017-11-09",188.49,206.09,216.11
"2017-11-10",188.16,205.77,215.83
"2017-11-13",188.18,205.8,215.75
"2017-11-14",187.78,205.03,214.51
"2017-11-15",187.22,203.97,212.81
"2017-11-16",187.98,205.33,215.17
"2017-11-17",188.1,205.5,215.31
"2017-11-20",188.57,206.34,216.69
"2017-11-21",189.2,207.36,218.21
"2017-11-22",189.08,206.98,217.44
"2017-11-23",188.99,206.82,217.12
"2017-11-24",188.64,206.25,216.26
"2017-11-27",188.54,206.01,215.78
"2017-11-28",188.89,206.71,217.02
"2017-11-29",188.69,206.51,216.76
"2017-11-30",188.41,206.12,216.11
"2017-12-01",188.5,206.06,215.79
"2017-12-03",188.5,206.06,215.79
"2017-12-04",188.82,206.68,216.96
"2017-12-05",188.87,206.66,216.75
"2017-12-06",188.83,206.49,216.42
"2017-12-07",188.9,206.72,216.92
"2017-12-08",189.24,207.33,217.98
"2017-12-11",189.19,207.29,217.76
"2017-12-12",189.29,207.53,218.3
"2017-12-13",189.34,207.51,218.21
"2017-12-14",189.1,207.14,217.63
"2017-12-15",189.42,207.81,218.73
"2017-12-18",189.92,208.72,220.29
"2017-12-19",189.36,208.1,219.44
"2017-12-20",188.88,207.45,218.53
"2017-12-21",189.29,208.12,219.56
"2017-12-22",189.37,208.27,219.75
"2017-12-25",189.37,208.27,219.75
"2017-12-26",189.36,208.24,219.7
"2017-12-27",189.51,208.31,219.65
"2017-12-28",189.19,207.89,219.15
"2017-12-29",188.91,207.34,218.22
"2018-01-01",188.91,207.34,218.22
"2018-01-02",188.92,207.53,218.74
"2018-01-03",189.5,208.42,220.03
"2018-01-04",189.62,208.58,220.27
"2018-01-05",190.2,209.69,222.05
"2018-01-08",190.51,210.27,222.95
"2018-01-09",190.76,211,224.32
"2018-01-10",190.24,210.1,222.9
"2018-01-11",190.35,210.31,223.12
"2018-01-12",190.37,210.29,223.06
"2018-01-15",190.2,209.99,222.48
"2018-01-16",190.09,209.72,222.01
"2018-01-17",190.13,209.9,222.37
"2018-01-18",189.82,209.46,221.74
"2018-01-19",190.4,210.52,223.47
"2018-01-22",190.86,211.35,224.79
"2018-01-23",191.18,211.83,225.42
"2018-01-24",190.61,210.84,223.85
"2018-01-25",190.23,210.09,222.49
"2018-01-26",190.66,210.99,224.01
"2018-01-29",190.5,210.98,224.12
"2018-01-30",189.76,209.75,222.1
"2018-01-31",189.78,209.66,221.9
"2018-02-01",189.63,209.5,221.68
"2018-02-02",188.41,207.73,218.98
"2018-02-05",187.4,205.7,215.55
"2018-02-06",186.5,204.01,213.05
"2018-02-07",187.34,205.76,215.85
"2018-02-08",185.74,203.13,211.95
"2018-02-09",185.06,202,210.21
"2018-02-12",185.72,203.26,212.56
"2018-02-13",185.4,202.68,211.58
"2018-02-14",186.03,204,214.01
"2018-02-15",186.27,204.32,214.18
"2018-02-16",187.14,205.63,215.99
"2018-02-19",187.02,205.41,215.69
"2018-02-20",187.11,205.69,216.22
"2018-02-21",187.33,206.15,217.02
"2018-02-22",187.13,205.84,216.59
"2018-02-23",187.67,206.59,217.81
"2018-02-26",188.16,207.38,219.02
"2018-02-27",187.65,206.67,217.94
"2018-02-28",187.6,206.47,217.48
"2018-03-01",187.3,205.75,216.25
"2018-03-02",186.37,204.23,213.89
"2018-03-05",186.62,204.79,215.02
"2018-03-06",186.88,205.21,215.64
"2018-03-07",186.9,205.25,215.63
"2018-03-08",187.52,206.32,217.41
"2018-03-09",188.04,207.27,219.02
"2018-03-12",188.36,207.75,219.7
"2018-03-13",187.98,206.95,218.3
"2018-03-14",187.95,206.82,218.12
"2018-03-15",188.08,207.07,218.67
"2018-03-16",188.19,207.33,219.13
"2018-03-19",187.44,205.96,216.89
"2018-03-20",187.88,206.87,218.49
"2018-03-21",187.93,206.96,218.69
"2018-03-22",187.06,205.14,215.46
"2018-03-23",185.95,203.11,212.3
"2018-03-26",185.83,202.9,212.2
"2018-03-27",186.3,203.58,213.21
"2018-03-28",186.1,203.22,212.21
"2018-03-29",186.84,204.46,214.24
"2018-03-30",186.87,204.52,214.34
"2018-04-02",186.46,203.77,213.08
"2018-04-03",186.65,204.17,213.72
"2018-04-04",186.56,204.01,213.76
"2018-04-05",187.58,206.04,216.94
"2018-04-06",187.14,205.07,215.1
"2018-04-09",187.08,205.01,215.03
"2018-04-10",187.27,205.53,216.3
"2018-04-11",187.43,205.7,216.16
"2018-04-12",187.81,206.46,217.53
"2018-04-13",187.7,206.19,216.99
"2018-04-16",187.65,206.16,216.96
"2018-04-17",188.29,207.17,218.77
"2018-04-18",188.41,207.55,219.18
"2018-04-19",187.89,206.88,218.25
"2018-04-20",187.71,206.79,218.13
"2018-04-23",187.57,206.76,218.31
"2018-04-24",187.07,205.89,217.14
"2018-04-25",186.81,205.66,216.59
"2018-04-26",187.53,206.74,218.3
"2018-04-27",188.13,207.67,219.73
"2018-04-30",188.07,207.56,219.62
"2018-05-01",187.69,207.09,218.92
"2018-05-02",188.16,208.01,220.57
"2018-05-03",187.84,207.37,219.47
"2018-05-04",188.56,208.69,221.81
"2018-05-07",188.81,209.08,222.45
"2018-05-08",189.1,209.83,223.88
"2018-05-09",189.2,210.08,224.39
"2018-05-10",189.43,210.39,224.79
"2018-05-11",189.5,210.46,224.82
"2018-05-14",189.22,210.11,224.57
"2018-05-15",189.12,210.39,225.26
"2018-05-16",190.05,212.03,227.79
"2018-05-17",190.13,212.3,228.36
"2018-05-18",190.33,212.54,228.72
"2018-05-21",190.45,212.7,229.09
"2018-05-22",190.31,212.44,228.66
"2018-05-23",190.8,213.06,229.56
"2018-05-24",190.96,213.24,229.88
"2018-05-25",191.58,214.14,231.29
"2018-05-28",191.61,214.21,231.41
"2018-05-29",191.58,213.76,230.97
"2018-05-30",191.4,213.7,231.19
"2018-05-31",191.35,213.62,230.67
"2018-06-01",191.46,214.05,231.5
"2018-06-04",191.78,214.75,232.61
"2018-06-05",192.27,215.58,233.92
"2018-06-06",191.77,215,233.3
"2018-06-07",191.38,214.35,232.22
"2018-06-08",191.77,215.06,233.43
"2018-06-11",191.71,215.06,233.55
"2018-06-12",191.87,215.36,234.04
"2018-06-13",191.98,215.57,234.33
"2018-06-14",192.78,216.8,236.61
"2018-06-15",192.89,216.83,236.53
"2018-06-18",192.77,216.61,236.15
"2018-06-19",192.38,215.79,234.72
"2018-06-20",192.5,216.12,235.38
"2018-06-21",192.06,215.19,233.9
"2018-06-22",192.02,215.08,233.74
"2018-06-25",190.61,212.48,229.38
"2018-06-26",190.75,212.74,229.94
"2018-06-27",190.9,212.91,230.17
"2018-06-28",190.7,212.59,229.66
"2018-06-29",191.01,213.16,230.37
"2018-07-02",190.62,212.5,229.6
"2018-07-03",190.7,212.49,229.56
"2018-07-04",190.63,212.36,229.22
"2018-07-05",190.6,212.24,228.92
"2018-07-06",190.93,212.79,229.77
"2018-07-09",191.37,213.6,231.06
"2018-07-10",191.6,214.07,231.82
"2018-07-11",191.09,213.07,230.11
"2018-07-12",191.73,214.2,231.98
"2018-07-13",192.2,214.94,233.11
"2018-07-16",191.83,214.43,231.94
"2018-07-17",192.32,215.34,233.47
"2018-07-18",192.44,215.54,234.14
"2018-07-19",192.53,215.67,234.38
"2018-07-20",191.91,214.75,233.02
"2018-07-21",191.91,214.75,233.02
"2018-07-23",191.49,214.26,232.32
"2018-07-24",191.6,214.36,232.38
"2018-07-25",192.01,214.99,232.99
"2018-07-26",192.32,215.67,234.13
"2018-07-27",191.97,214.98,232.82
"2018-07-30",191.07,213.44,230.28
"2018-07-31",191.43,214.04,231.2
"2018-08-01",191.41,214.17,231.5
"2018-08-02",191.62,214.5,232.1
"2018-08-03",192.22,215.43,233.63
"2018-08-06",192.58,216.03,234.5
"2018-08-07",192.55,216.09,234.58
"2018-08-08",192.51,216.02,234.46
"2018-08-09",192.5,216,234.89
"2018-08-10",192.91,216.53,235.73
"2018-08-13",192.33,215.64,234.43
"2018-08-14",192.82,216.53,236
"2018-08-15",192.34,215.6,234.4
"2018-08-16",192.41,215.78,234.79
"2018-08-17",192.42,215.81,234.78
"2018-08-20",192.72,216.23,235.45
"2018-08-21",192.65,216.17,235.31
"2018-08-22",192.53,215.94,234.85
"2018-08-23",192.73,216.3,235.2
"2018-08-24",192.77,216.44,235.47
"2018-08-27",192.88,216.7,235.93
"2018-08-28",192.52,216.21,235.19
"2018-08-29",192.75,216.75,236.15
"2018-08-30",192.57,216.42,235.98
"2018-08-31",192.65,216.51,236.17
"2018-09-03",192.54,216.29,235.87
"2018-09-04",192.22,215.94,235.37
"2018-09-05",191.18,214.16,232.5
"2018-09-06",190.99,213.7,231.61
